Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar el horno de microondas (hallazgo)	285881004	hallazgo	0	0	[285880003, 285884007, 285879001, 285862007, 289985002, 300733004, 285861000, 300731002, 289980007, 284908004]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	285880003	3	1.0	[363713009, 116680003, 363714003]	285880003	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371151008, 371150009, 268562005, 714994009, 282976003, 715039008, 715006005, 282475008, 288807004, 282926000], [365271002, 365269002, 365268005, 365274005, 365367003, 365122002, 365209004, 364979001, 365280002, 365282005], [285879001, 285884007, 284919001, 300730001, 284275007, 284269003, 285880003, 285892003, 733744002, 288473007]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371151008, 371150009, 268562005, 714994009, 282976003, 715039008, 715006005, 282475008, 288807004, 282926000], [365271002, 365269002, 365268005, 365274005, 365367003, 365122002, 365209004, 364979001, 365280002, 365282005], [285879001, 285884007, 284919001, 300730001, 284275007, 284269003, 285880003, 285892003, 733744002, 288473007]]
sopa de palabras (hallazgo)	40907002	hallazgo	1	1	[311855004, 28051002, 722217005, 716822001, 720481007, 273392004, 273892008, 720209008, 257257009, 716821008]	0	1.0	1	1.0	[116680003]	311855004	2	1.0	[116680003, 363714003]	28051002	[[116680003, -1]]	[[311854000, 709477009, 715373009, 711052009, 406153003, 718022007, 725833009, 107728002, 80601004, 273572007]]	[[116680003, -1], [363714003, -1]]	[[4381006, 255373000, 25107009, 361277007, 304680008, 248003003, 311533004, 283933005, 283934004, 304668000], [363896009, 363900007, 363924004, 364171004, 364538006, 364304004, 363887009, 702748008, 363801007, 364381005]]
determinación de anticuerpos anti - Aspergillus fumigatus 3 (procedimiento)	121991005	procedimiento	0	0	[121922008, 121921001, 134443008, 117743005, 117774007, 117887008, 117987007, 117800007, 117876000, 117843004]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	121922008	4	1.0	[116686009, 246093002, 116680003, 260686004]	121922008	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[122592007, 258581004, 119297000, 303248007, 258580003, 119345009, 119294007, 122558009, 441510007, 444309000], [116899009, 116943007, 116942002, 709854001, 120968004, 120967009, 120755002, 120756001, 709771006, 120966000], [121923003, 121920000, 121924009, 121925005, 121934000, 117766006, 117767002, 443337003, 444409004, 117890002], [129266000, 121303005, 121292009, 121304004, 121299000, 781465003, 121294005, 121295006, 121298008, 121290001]]	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[122592007, 258581004, 119297000, 303248007, 258580003, 119345009, 119294007, 122558009, 441510007, 444309000], [116899009, 116943007, 116942002, 709854001, 120968004, 120967009, 120755002, 120756001, 709771006, 120966000], [121923003, 121920000, 121924009, 121925005, 121934000, 117766006, 117767002, 443337003, 444409004, 117890002], [129266000, 121303005, 121292009, 121304004, 121299000, 781465003, 121294005, 121295006, 121298008, 121290001]]
bacitracina B (sustancia)	59759004	sustancia	0	0	[372824005, 708617001, 96013004, 77703004, 414499000, 103245007, 409886002, 130741000, 87610009, 70799009]	0	1.0	2	1.0	[116680003, 726542003]	372824005	2	1.0	[116680003, 726542003]	372824005	[[116680003, -1], [726542003, 0]]	[[5220000, 387412007, 373224006, 395963000, 96009006, 31707003, 108962007, 387524003, 770934004, 386935009], [768681000, 88704000, 66587009, 736207009, 764148008, 767125008, 764436002, 63325007, 419963001, 734541004]]	[[116680003, -1], [726542003, 0]]	[[5220000, 387412007, 373224006, 395963000, 96009006, 31707003, 108962007, 387524003, 770934004, 386935009], [768681000, 88704000, 66587009, 736207009, 764148008, 767125008, 764436002, 63325007, 419963001, 734541004]]
prueba de cubrir y descubrir (hallazgo)	67641002	hallazgo	-1	-1	[273722007, 273391006, 273474006, 720477007, 273392004, 273330005, 307792009, 273860007, 48586002, 20508006]	1	0.8	1	1.0	[116680003]	273722007	0	0.0	[]	-1	[[116680003, -1]]	[[273249006, 273284005, 273709004, 712724008, 404934007, 445536008, 716803005, 709864005, 273633002, 782487009]]		
paraplejía espástica autosómica dominante tipo 42 (trastorno)	763070001	trastorno	0	0	[763069002, 783622001, 723819007, 763068005, 733029008, 230263009, 763375003, 783698005, 785305006, 763367009]	0	1.0	4	1.0	[116676008, 246454002, 116680003, 363698007]	763069002	4	1.0	[116676008, 246454002, 116680003, 363698007]	763069002	[[116676008, 0], [246454002, 0], [116680003, 0], [363698007, 0]]	[[107669003, 363061005, 225655006, 80328002, 708529002, 70350007, 53021009, 201069009, 86695008, 46138007], [255399007, 12458006, 20771003, 348971000119105, 726334003, 26408002, 62344005, 700257009, 45798009, 31290005], [230260007, 39912006, 230261006, 782887003, 717827000, 192967009, 298282001, 192965001, 5822000, 312444006], [61685007, 127951001, 725974005, 281244004, 429783005, 717850006, 687121000119109, 709411004, 699617006, 402925001]]	[[116676008, 0], [246454002, 0], [116680003, 0], [363698007, 0]]	[[107669003, 363061005, 225655006, 80328002, 708529002, 70350007, 53021009, 201069009, 86695008, 46138007], [255399007, 12458006, 20771003, 348971000119105, 726334003, 26408002, 62344005, 700257009, 45798009, 31290005], [230260007, 39912006, 230261006, 782887003, 717827000, 192967009, 298282001, 192965001, 5822000, 312444006], [61685007, 127951001, 725974005, 281244004, 429783005, 717850006, 687121000119109, 709411004, 699617006, 402925001]]
síntoma de distensión (hallazgo)	248490000	hallazgo	0	0	[162068007, 267083009, 275299008, 162367006, 308698004, 249475006, 281103008, 373928002, 272030005, 161857006]	0	1.0	3	0.75	[116680003, 363698007, 419066007]	162068007	3	0.75	[116680003, 363698007, 419066007]	162068007	[[116680003, -1], [363698007, -1], [419066007, 0]]	[[258343008, 60728008, 56446007, 415051003, 289687008, 289686004, 271836003, 249543005, 162069004, 429176009], [279231003, 731028006, 335391000, 727155002, 728333003, 281487003, 728327007, 728339004, 730790006, 728328002], [419358007, 719758004, 711044006, 159557003, 444211006, 224342005, 431315003, 158861005, 91481002, 159676006]]	[[116680003, -1], [363698007, -1], [419066007, 0]]	[[258343008, 60728008, 56446007, 415051003, 289687008, 289686004, 271836003, 249543005, 162069004, 429176009], [279231003, 731028006, 335391000, 727155002, 728333003, 281487003, 728327007, 728339004, 730790006, 728328002], [419358007, 719758004, 711044006, 159557003, 444211006, 224342005, 431315003, 158861005, 91481002, 159676006]]
índice cardíaco disminuido (hallazgo)	29781006	hallazgo	0	0	[42488007, 733499007, 54993008, 72399002, 277381004, 448236008, 63075001, 165432004, 165110002, 165108004]	0	1.0	4	1.0	[363713009, 116680003, 363714003, 363698007]	42488007	4	1.0	[363713009, 116680003, 363714003, 363698007]	42488007	[[363713009, 0], [116680003, 1], [363714003, 0], [363698007, 0]]	[[1250004, 124043008, 423124001, 430641005, 124046000, 124051006, 77853002, 124057005, 124039009, 134406006], [25848009, 43650005, 79870002, 111956001, 67251005, 80954004, 55659000, 47033005, 77981007, 86185002], [54993008, 42488007, 733499007, 72399002, 63075001, 448236008, 427990004, 277381004, 82799009, 408718005], [113257007, 423940004, 63303001, 245500007, 21514008, 86762007, 118970008, 49549006, 361533001, 49917003]]	[[363713009, 0], [116680003, 1], [363714003, 0], [363698007, 0]]	[[1250004, 124043008, 423124001, 430641005, 124046000, 124051006, 77853002, 124057005, 124039009, 134406006], [25848009, 43650005, 79870002, 111956001, 67251005, 80954004, 55659000, 47033005, 77981007, 86185002], [54993008, 42488007, 733499007, 72399002, 63075001, 448236008, 427990004, 277381004, 82799009, 408718005], [113257007, 423940004, 63303001, 245500007, 21514008, 86762007, 118970008, 49549006, 361533001, 49917003]]
stent biliar expansible con balón (objeto físico)	257365005	objeto físico	1	1	[425503000, 701406003, 174625005, 235934002, 432110004, 433134004, 425847000, 438823003, 315030002, 701376001]	0	1.0	1	0.2	[116680003]	425503000	2	0.6667	[836358009, 116680003]	701406003	[[116680003, 1]]	[[71009001, 360123005, 240864009, 289999003, 18037001, 44901006, 37389005, 300344005, 78372005, 110809005]]	[[836358009, 2], [116680003, 5]]	[[83488001, 15120006, 34707002, 90140006, 767196003, 425847000, 119926008, 235921003, 425768009, 20239009], [701406003, 425503000, 235934002, 425847000, 174625005, 360123005, 715277008, 432110004, 361254007, 315030002]]
producto que contiene metalenestrilo como único ingrediente (producto medicinal)	776720004	producto medicinal	0	0	[776383002, 776405006, 774597009, 775734008, 777372000, 775935001, 775884008, 785362007, 777135001, 776595003]	0	1.0	3	1.0	[127489000, 116680003, 766952006]	776383002	3	1.0	[127489000, 116680003, 766952006]	776383002	[[127489000, 0], [116680003, -1], [766952006, 0]]	[[126174006, 116086005, 423388007, 830163009, 420946006, 417533007, 765762002, 456999006, 406760002, 373274008], [409484007, 765125009, 427045005, 413480003, 420780004, 74632002, 125695009, 415842005, 415562007, 420098005], [38112003, 697940004, 262049008, 262052000, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002]]	[[127489000, 0], [116680003, -1], [766952006, 0]]	[[126174006, 116086005, 423388007, 830163009, 420946006, 417533007, 765762002, 456999006, 406760002, 373274008], [409484007, 765125009, 427045005, 413480003, 420780004, 74632002, 125695009, 415842005, 415562007, 420098005], [38112003, 697940004, 262049008, 262052000, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002]]
maleato de levomepromazina (sustancia)	395790003	sustancia	0	0	[323159002, 116522003, 126075009, 386035006, 424521005, 427879005, 712735003, 18321003, 20340009, 322845001]	0	1.0	2	0.6667	[116680003, 738774007]	323159002	2	0.6667	[116680003, 738774007]	323159002	[[116680003, -1], [738774007, 0]]	[[418222008, 783923008, 713493000, 771378009, 782207008, 421148003, 766792003, 773603001, 771355003, 712887006], [387509007, 373539006, 419768004, 372838003, 372741002, 372784001, 395995004, 387523009, 126101002, 372539000]]	[[116680003, -1], [738774007, 0]]	[[418222008, 783923008, 713493000, 771378009, 782207008, 421148003, 766792003, 773603001, 771355003, 712887006], [387509007, 373539006, 419768004, 372838003, 372741002, 372784001, 395995004, 387523009, 126101002, 372539000]]
cardiopatía Y enfermedad renal crónica por hipertensión, estadio 3 (trastorno)	96731000119100	trastorno	0	0	[96741000119109, 96721000119103, 285871000119106, 285881000119109, 285861000119100, 285851000119102, 153851000119106, 433144002, 96751000119106, 129171000119106]	0	1.0	6	1.0	[116680003, 42752001, 363713009, 363714003, 263502005, 363698007]	96741000119109	6	1.0	[116680003, 42752001, 363713009, 363714003, 263502005, 363698007]	96741000119109	[[116680003, 0], [42752001, 0], [363713009, -1], [363714003, 0], [263502005, 0], [363698007, 0]]	[[8501000119104, 96751000119106, 96701000119107, 15781000119107, 96721000119103, 96741000119109, 285831000119108, 709044004, 286371000119107, 285871000119106], [38341003, 234032009, 359557001, 697920006, 449759005, 129899009, 403575000, 231446000, 128129006, 16229371000119106], [264819006, 261930009, 261744008, 79605009, 129927000, 708709000, 420865004, 262341000, 258326005, 256011008], [441915005, 252264003, 104964002, 104760003, 413007009, 104489002, 104803007, 104677009, 104484007, 87115003], [90734009, 160900005, 238561006, 716771000, 255212004, 39196007, 50188003, 32979008, 724748004, 79955004], [64033007, 68288006, 38060002, 74033008, 314285002, 9846003, 18639004, 16097006, 10200004, 363529004]]	[[116680003, 0], [42752001, 0], [363713009, -1], [363714003, 0], [263502005, 0], [363698007, 0]]	[[8501000119104, 96751000119106, 96701000119107, 15781000119107, 96721000119103, 96741000119109, 285831000119108, 709044004, 286371000119107, 285871000119106], [38341003, 234032009, 359557001, 697920006, 449759005, 129899009, 403575000, 231446000, 128129006, 16229371000119106], [264819006, 261930009, 261744008, 79605009, 129927000, 708709000, 420865004, 262341000, 258326005, 256011008], [441915005, 252264003, 104964002, 104760003, 413007009, 104489002, 104803007, 104677009, 104484007, 87115003], [90734009, 160900005, 238561006, 716771000, 255212004, 39196007, 50188003, 32979008, 724748004, 79955004], [64033007, 68288006, 38060002, 74033008, 314285002, 9846003, 18639004, 16097006, 10200004, 363529004]]
extracto de alérgeno específico de Ligustrum vulgare para diagnóstico (producto)	411917009	producto	0	0	[411964009, 411924005, 411942000, 411923004, 411943005, 411915001, 411959005, 411913008, 411965005, 411944004]	0	1.0	2	1.0	[127489000, 116680003]	411964009	2	1.0	[127489000, 116680003]	411964009	[[127489000, -1], [116680003, 1]]	[[256297004, 256087004, 465569000, 210366009, 716305005, 35452009, 700237005, 709667001, 23580000, 710721007], [710928009, 411545007, 411778003, 411909001, 411793004, 411796007, 411613005, 411570007, 411581005, 411569006]]	[[127489000, -1], [116680003, 1]]	[[256297004, 256087004, 465569000, 210366009, 716305005, 35452009, 700237005, 709667001, 23580000, 710721007], [710928009, 411545007, 411778003, 411909001, 411793004, 411796007, 411613005, 411570007, 411581005, 411569006]]
úlcera gástrica aguda sin hemorragia, sin perforación Y sin obstrucción (trastorno)	54053008	trastorno	0	0	[23693000, 77987006, 3023008, 1567007, 59913009, 57940000, 81225008, 60400003, 41626001, 38365000]	0	1.0	4	1.0	[116676008, 116680003, 263502005, 363698007]	23693000	4	1.0	[116676008, 116680003, 263502005, 363698007]	23693000	[[116676008, 1], [116680003, 0], [263502005, 0], [363698007, -1]]	[[95529005, 26317001, 235648004, 19850005, 240380008, 196682000, 196707000, 45771005, 70718000, 89748001], [67964002, 32490005, 30514008, 45485004, 76796008, 73481001, 81225008, 40214005, 23693000, 5492000], [424124008, 201974004, 225217007, 108333003, 425323003, 106002000, 106332004, 106166001, 108336006, 105809003], [87206002, 34986001, 40745008, 110568007, 367600009, 78653002, 68298000, 38848004, 32849002, 307304000]]	[[116676008, 1], [116680003, 0], [263502005, 0], [363698007, -1]]	[[95529005, 26317001, 235648004, 19850005, 240380008, 196682000, 196707000, 45771005, 70718000, 89748001], [67964002, 32490005, 30514008, 45485004, 76796008, 73481001, 81225008, 40214005, 23693000, 5492000], [424124008, 201974004, 225217007, 108333003, 425323003, 106002000, 106332004, 106166001, 108336006, 105809003], [87206002, 34986001, 40745008, 110568007, 367600009, 78653002, 68298000, 38848004, 32849002, 307304000]]
producto que contiene exactamente clorhidrato de hidromorfona 4 miligramos por cada cápsula de liberación prolongada (fármaco de uso clínico)	765928005	fármaco de uso clínico	0	0	[765896002, 765999005, 765967004, 765790003, 446501000, 784847007, 446502007, 447194000, 447195004, 765797000]	0	1.0	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	765896002	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	765896002	[[763032000, 1], [411116001, 0], [732944001, 0], [732947008, 1], [116680003, 0], [766952006, 7], [732945000, 0], [732946004, 7], [762949000, 0], [732943007, 0]]	[[385049006, 732937005, 361515007, 6982005, 385051005, 360174002, 385050006, 360173008, 258552000, 367782007], [385053008, 765062008, 421752008, 420692007, 385054002, 385060002, 420293008, 422353003, 421155001, 765064009], [9362000, 262435008, 261932001, 255831002, 400191009, 261723008, 59987002, 46066002, 256067000, 411410001], [385049006, 732937005, 361515007, 6982005, 385051005, 360174002, 385050006, 360173008, 258552000, 367782007], [779503002, 779794002, 784244007, 779536001, 778994000, 778963000, 780644007, 780629006, 778928005, 780169008], [264617006, 697941000, 261768000, 697940004, 262052000, 708708008, 262049008, 38112003, 124218005, 264614004], [258684004, 408169001, 418670008, 414718005, 258797006, 258796002, 396163008, 441253008, 408105009, 258835005], [264617006, 697941000, 261768000, 697940004, 262052000, 708708008, 262049008, 38112003, 124218005, 264614004], [387485001, 426610008, 71043005, 25538002, 108404000, 412239000, 63083007, 74950007, 783113003, 69899006], [387485001, 426610008, 71043005, 25538002, 108404000, 412239000, 63083007, 74950007, 783113003, 69899006]]	[[763032000, 1], [411116001, 0], [732944001, 0], [732947008, 1], [116680003, 0], [766952006, 7], [732945000, 0], [732946004, 7], [762949000, 0], [732943007, 0]]	[[385049006, 732937005, 361515007, 6982005, 385051005, 360174002, 385050006, 360173008, 258552000, 367782007], [385053008, 765062008, 421752008, 420692007, 385054002, 385060002, 420293008, 422353003, 421155001, 765064009], [9362000, 262435008, 261932001, 255831002, 400191009, 261723008, 59987002, 46066002, 256067000, 411410001], [385049006, 732937005, 361515007, 6982005, 385051005, 360174002, 385050006, 360173008, 258552000, 367782007], [779503002, 779794002, 784244007, 779536001, 778994000, 778963000, 780644007, 780629006, 778928005, 780169008], [264617006, 697941000, 261768000, 697940004, 262052000, 708708008, 262049008, 38112003, 124218005, 264614004], [258684004, 408169001, 418670008, 414718005, 258797006, 258796002, 396163008, 441253008, 408105009, 258835005], [264617006, 697941000, 261768000, 697940004, 262052000, 708708008, 262049008, 38112003, 124218005, 264614004], [387485001, 426610008, 71043005, 25538002, 108404000, 412239000, 63083007, 74950007, 783113003, 69899006], [387485001, 426610008, 71043005, 25538002, 108404000, 412239000, 63083007, 74950007, 783113003, 69899006]]
reacción adversa a la amodiaquina (trastorno)	292850002	trastorno	0	0	[292852005, 292915009, 292446000, 292448004, 292734003, 292603008, 293279008, 293209009, 293491002, 293021001]	0	1.0	2	1.0	[116680003, 246075003]	292852005	2	1.0	[116680003, 246075003]	292852005	[[116680003, 0], [246075003, 0]]	[[292849002, 292855007, 293540003, 292814009, 292890004, 292812008, 293086009, 292906002, 292756000, 292887005], [387352008, 716041004, 736836002, 704459002, 736837006, 716042006, 404852008, 387015002, 96106001, 737669009]]	[[116680003, 0], [246075003, 0]]	[[292849002, 292855007, 293540003, 292814009, 292890004, 292812008, 293086009, 292906002, 292756000, 292887005], [387352008, 716041004, 736836002, 704459002, 736837006, 716042006, 404852008, 387015002, 96106001, 737669009]]
creación de ileostomía desfuncionalizante (procedimiento)	265384005	procedimiento	0	0	[173977007, 249210007, 247501005, 303396009, 173980008, 265379004, 398235007, 386578009, 314594009, 387606008]	1	0.75	4	1.0	[363700003, 116680003, 260686004, 405813007]	173977007	4	1.0	[363700003, 116680003, 260686004, 405813007]	173977007	[[363700003, 0], [116680003, -1], [260686004, 0], [405813007, 0]]	[[245857005, 341071005, 297223007, 280361007, 297191009, 341141004, 125220000, 311412005, 125222008, 339373001], [307368004, 307364002, 275230005, 177977006, 177970008, 307709007, 276185009, 186648008, 171702004, 359603000], [129354008, 303996000, 360084004, 129286001, 298053008, 129310002, 281698007, 129399000, 360082000, 129423005], [264364002, 311414006, 264585001, 311411003, 310873008, 311416008, 310871005, 311395005, 311415007, 264604008]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405813007, 0]]	[[245857005, 341071005, 297223007, 280361007, 297191009, 341141004, 125220000, 311412005, 125222008, 339373001], [307368004, 307364002, 275230005, 177977006, 177970008, 307709007, 276185009, 186648008, 171702004, 359603000], [129354008, 303996000, 360084004, 129286001, 298053008, 129310002, 281698007, 129399000, 360082000, 129423005], [264364002, 311414006, 264585001, 311411003, 310873008, 311416008, 310871005, 311395005, 311415007, 264604008]]
adquisición de nuevos antígenos (hallazgo)	124875007	hallazgo	4	4	[182719007, 6205000, 25704007, 117603006, 124874006, 233564000, 22714008, 866161006, 36266005, 866159002]	0	1.0	1	1.0	[116680003]	182719007	2	1.0	[116680003, 363714003]	124874006	[[116680003, -1]]	[[224777007, 224787006, 224780008, 224804009, 224807002, 285134002, 224797002, 224813006, 224789009, 285117005]]	[[116680003, 0], [363714003, 0]]	[[441742003, 300577008, 442754001, 297950006, 443203009, 284607007, 397579009, 272520006, 299936005, 225799007], [386053000, 417602003, 710352006, 308446007, 310417005, 370946009, 235365002, 288564002, 235372001, 699244005]]
tartamudeo adquirido (trastorno)	229631007	trastorno	0	0	[38982006, 315633001, 116182005, 427411009, 197823001, 698614006, 402839002, 231937002, 255396000, 33995003]	0	1.0	2	0.5	[246454002, 116680003]	38982006	2	0.5	[246454002, 116680003]	38982006	[[246454002, 0], [116680003, -1]]	[[767023003, 200155004, 33370009, 56089003, 87621000, 162494006, 225020008, 782516008, 419651008, 17766007], [128527000, 75047002, 363058009, 733321002, 372894003, 129565002, 271978005, 128603005, 767194000, 249830001]]	[[246454002, 0], [116680003, -1]]	[[767023003, 200155004, 33370009, 56089003, 87621000, 162494006, 225020008, 782516008, 419651008, 17766007], [128527000, 75047002, 363058009, 733321002, 372894003, 129565002, 271978005, 128603005, 767194000, 249830001]]
amplitud de flexión pasiva de la rodilla normal (hallazgo)	299340006	hallazgo	0	0	[299335003, 299246002, 298954004, 299341005, 299351006, 299241007, 298949008, 299268007, 299280004, 299339009]	0	1.0	4	1.0	[363713009, 116680003, 363714003, 363698007]	299335003	4	1.0	[363713009, 116680003, 363714003, 363698007]	299335003	[[363713009, 0], [116680003, -1], [363714003, 0], [363698007, 0]]	[[17621005, 164758007, 781477008, 25829005, 164798009, 300269008, 88402000, 299947003, 110345002, 168879007], [366588001, 366523008, 366562004, 366569008, 366572001, 366530002, 366591001, 366533000, 366541000, 366538009], [299339009, 299334004, 299245003, 298953005, 299333005, 299350007, 299240008, 298948000, 299267002, 299279002], [72696002, 244016009, 8205005, 287679003, 287579007, 725979000, 725982005, 450718002, 30340003, 364504003]]	[[363713009, 0], [116680003, -1], [363714003, 0], [363698007, 0]]	[[17621005, 164758007, 781477008, 25829005, 164798009, 300269008, 88402000, 299947003, 110345002, 168879007], [366588001, 366523008, 366562004, 366569008, 366572001, 366530002, 366591001, 366533000, 366541000, 366538009], [299339009, 299334004, 299245003, 298953005, 299333005, 299350007, 299240008, 298948000, 299267002, 299279002], [72696002, 244016009, 8205005, 287679003, 287579007, 725979000, 725982005, 450718002, 30340003, 364504003]]
sinovitis vellonodular de la articulación acromioclavicular (trastorno)	202435002	trastorno	0	0	[202434003, 202439008, 202449006, 202448003, 202444001, 202452003, 202451005, 202417006, 202424007, 202599007]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	202434003	3	1.0	[116676008, 116680003, 363698007]	202434003	[[116676008, 0], [116680003, -1], [363698007, 1]]	[[703703002, 703702007, 443790001, 450912008, 388601000, 703822002, 128728007, 404035005, 128761000, 699331002], [444003007, 118944007, 698477003, 76318008, 442928001, 443798008, 90116003, 202148007, 2602008, 428107009], [312754006, 312743001, 312756008, 312755007, 312748005, 312753000, 312757004, 312750002, 303405004, 280445006]]	[[116676008, 0], [116680003, -1], [363698007, 1]]	[[703703002, 703702007, 443790001, 450912008, 388601000, 703822002, 128728007, 404035005, 128761000, 699331002], [444003007, 118944007, 698477003, 76318008, 442928001, 443798008, 90116003, 202148007, 2602008, 428107009], [312754006, 312743001, 312756008, 312755007, 312748005, 312753000, 312757004, 312750002, 303405004, 280445006]]
producto que contiene aspirina, cafeína y cinamedrina como únicos ingredientes (producto medicinal)	774660007	producto medicinal	0	0	[774663009, 774657000, 774661006, 774662004, 774664003, 774928001, 774659002, 774666001, 774948008, 774971005]	0	1.0	3	1.0	[127489000, 116680003, 766952006]	774663009	3	1.0	[127489000, 116680003, 766952006]	774663009	[[127489000, 0], [116680003, 0], [766952006, 0]]	[[412093009, 771599008, 732893005, 827070004, 781493004, 395822005, 772193003, 703675000, 732717001, 732868008], [412095002, 412458007, 398989001, 772916008, 767929001, 412568000, 412567005, 412569008, 767925007, 767920002], [79605009, 129927000, 261744008, 261930009, 264819006, 262341000, 708709000, 420865004, 86239009, 118165000]]	[[127489000, 0], [116680003, 0], [766952006, 0]]	[[412093009, 771599008, 732893005, 827070004, 781493004, 395822005, 772193003, 703675000, 732717001, 732868008], [412095002, 412458007, 398989001, 772916008, 767929001, 412568000, 412567005, 412569008, 767925007, 767920002], [79605009, 129927000, 261744008, 261930009, 264819006, 262341000, 708709000, 420865004, 86239009, 118165000]]
contractura de tendón de la región del codo (trastorno)	239967005	trastorno	0	0	[240015000, 239959002, 35185008, 239734000, 11757000, 725971002, 239982000, 240001002, 240020000, 240021001]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	240015000	3	1.0	[116676008, 116680003, 363698007]	240015000	[[116676008, -1], [116680003, 0], [363698007, -1]]	[[203074005, 111247001, 239734000, 410813000, 274142002, 16216861000119107, 239736003, 86414002, 429657008, 239735004], [274141009, 239982000, 203062006, 203063001, 40170002, 423093000, 2732007, 90650008, 699855003, 699859009], [245188006, 118632007, 2732007, 90650008, 288065009, 239982000, 11757000, 427683007, 303741000, 45810006]]	[[116676008, -1], [116680003, 0], [363698007, -1]]	[[203074005, 111247001, 239734000, 410813000, 274142002, 16216861000119107, 239736003, 86414002, 429657008, 239735004], [274141009, 239982000, 203062006, 203063001, 40170002, 423093000, 2732007, 90650008, 699855003, 699859009], [245188006, 118632007, 2732007, 90650008, 288065009, 239982000, 11757000, 427683007, 303741000, 45810006]]
reconstrucción nasal con colgajo distal (procedimiento)	172769007	procedimiento	0	0	[240984009, 172872008, 302612008, 173259008, 176693006, 176536006, 176409006, 234908000, 172950007, 176617006]	0	1.0	2	0.6667	[116680003, 260686004]	240984009	2	0.6667	[116680003, 260686004]	240984009	[[116680003, -1], [260686004, 0]]	[[122465003, 90843006, 107812004, 118452000, 74711001, 235366001, 243145001, 118782005, 61509005, 210805003], [360032005, 173258000, 265775008, 180675008, 129377008, 172768004, 180708002, 180707007, 173257005, 172871001]]	[[116680003, -1], [260686004, 0]]	[[122465003, 90843006, 107812004, 118452000, 74711001, 235366001, 243145001, 118782005, 61509005, 210805003], [360032005, 173258000, 265775008, 180675008, 129377008, 172768004, 180708002, 180707007, 173257005, 172871001]]
