Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
prolapso arritmogénico bivalvar de válvula mitral (trastorno)	785847000	trastorno	0	0	[409712001, 253383003, 250989005, 233858000, 398995000, 703359009, 275033004, 286031000119106, 786040006, 447822009]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	409712001	3	1.0	[116676008, 116680003, 363698007]	409712001	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[398995000, 447822009, 703359009, 253438003, 233858000, 308671003, 717764002, 275033004, 253383003, 8074002], [398995000, 54073003, 233858000, 275033004, 253383003, 250989005, 76257003, 308671003, 409712001, 253438003], [708080005, 46030003, 301185000, 91134007, 711570001, 301184001, 80661002, 711579000, 711578008, 711576007]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[398995000, 447822009, 703359009, 253438003, 233858000, 308671003, 717764002, 275033004, 253383003, 8074002], [398995000, 54073003, 233858000, 275033004, 253383003, 250989005, 76257003, 308671003, 409712001, 253438003], [708080005, 46030003, 301185000, 91134007, 711570001, 301184001, 80661002, 711579000, 711578008, 711576007]]
gingivitis ulcerosa necrosante crónica (trastorno)	721616005	trastorno	0	0	[172697005, 707792000, 399050001, 173599005, 235010005, 707320004, 708516002, 72621003, 47548009, 234996008]	0	1.0	4	1.0	[116676008, 116680003, 263502005, 363698007]	172697005	4	1.0	[116676008, 116680003, 263502005, 363698007]	172697005	[[116676008, 0], [116680003, 0], [263502005, -1], [363698007, 0]]	[[62814004, 40977003, 41605001, 84499006, 442159003, 232405008, 52506002, 13470001, 37585003, 444546002], [72621003, 764487004, 234996008, 31642005, 234995007, 196356001, 172697005, 399050001, 92804002, 66383009], [424124008, 425323003, 424572001, 263691002, 762636008, 228864003, 448058003, 299959004, 359535008, 288524001], [113279002, 85084008, 102300001, 110597005, 48328000, 119209009, 57131003, 23114008, 368707002, 420055006]]	[[116676008, 0], [116680003, 0], [263502005, -1], [363698007, 0]]	[[62814004, 40977003, 41605001, 84499006, 442159003, 232405008, 52506002, 13470001, 37585003, 444546002], [72621003, 764487004, 234996008, 31642005, 234995007, 196356001, 172697005, 399050001, 92804002, 66383009], [424124008, 425323003, 424572001, 263691002, 762636008, 228864003, 448058003, 299959004, 359535008, 288524001], [113279002, 85084008, 102300001, 110597005, 48328000, 119209009, 57131003, 23114008, 368707002, 420055006]]
clorhidrato de piperidolato (sustancia)	782601003	sustancia	0	0	[734473007, 412215005, 734509005, 717189002, 125709001, 412116003, 703557007, 96230006, 2991007, 708831004]	0	1.0	2	1.0	[116680003, 738774007]	734473007	2	1.0	[116680003, 738774007]	734473007	[[116680003, -1], [738774007, 0]]	[[111038004, 771456001, 764357006, 766988001, 372521009, 767617007, 48070003, 767619005, 764415004, 428714003], [46201000, 43541002, 830175004, 372606006, 764415004, 123682001, 111038004, 764414000, 48070003, 764357006]]	[[116680003, -1], [738774007, 0]]	[[111038004, 771456001, 764357006, 766988001, 372521009, 767617007, 48070003, 767619005, 764415004, 428714003], [46201000, 43541002, 830175004, 372606006, 764415004, 123682001, 111038004, 764414000, 48070003, 764357006]]
complicación mecánica del estimulador de columna dorsal (trastorno)	213054005	trastorno	0	0	[271969004, 231118005, 265723004, 429680000, 773133007, 428582006, 428310009, 442373004, 428614005, 9341001]	0	1.0	3	0.75	[42752001, 116680003, 363698007]	271969004	3	0.75	[42752001, 116680003, 363698007]	271969004	[[42752001, -1], [116680003, -1], [363698007, 0]]	[[116224001, 88797001, 111746009, 473041004, 363132006, 116223007, 709582000, 362999008, 213118008, 129656002], [48522003, 1085471000119103, 116223007, 1086841000119102, 192907007, 267971005, 213046008, 147881000119108, 267970006, 473041004], [59752008, 28144008, 31701002, 68003006, 181407002, 207573005, 2681003, 90411004, 14892003, 11537001]]	[[42752001, -1], [116680003, -1], [363698007, 0]]	[[116224001, 88797001, 111746009, 473041004, 363132006, 116223007, 709582000, 362999008, 213118008, 129656002], [48522003, 1085471000119103, 116223007, 1086841000119102, 192907007, 267971005, 213046008, 147881000119108, 267970006, 473041004], [59752008, 28144008, 31701002, 68003006, 181407002, 207573005, 2681003, 90411004, 14892003, 11537001]]
atresia de cuello uterino (trastorno)	204868004	trastorno	0	0	[328011000119101, 204999002, 253832006, 83536006, 262934002, 723171001, 93034002, 248911005, 248912003, 253827005]	0	1.0	2	0.4	[116680003, 363698007]	328011000119101	2	0.4	[116680003, 363698007]	328011000119101	[[116680003, -1], [363698007, 0]]	[[88825008, 10736711000119105, 37687000, 724458001, 253827005, 58135005, 40052002, 723171001, 253832006, 783095007], [71252005, 37397003, 127898005, 45048000, 87948002, 72579007, 28471000, 386623008, 279880001, 283964007]]	[[116680003, -1], [363698007, 0]]	[[88825008, 10736711000119105, 37687000, 724458001, 253827005, 58135005, 40052002, 723171001, 253832006, 783095007], [71252005, 37397003, 127898005, 45048000, 87948002, 72579007, 28471000, 386623008, 279880001, 283964007]]
infestación causada por Trombicula (trastorno)	27404009	trastorno	0	0	[11822007, 54201005, 64767008, 66330001, 47146003, 19984005, 44243005, 52544006, 51492006, 15032008]	0	1.0	2	1.0	[116680003, 246075003]	11822007	2	1.0	[116680003, 246075003]	11822007	[[116680003, 0], [246075003, 1]]	[[187214007, 128866002, 2435008, 240861001, 238447003, 83052004, 240863003, 63479002, 238448008, 36607007], [16221005, 25532001, 25801007, 33337004, 36107008, 37055004, 49592001, 56748009, 77802003, 84529000]]	[[116680003, 0], [246075003, 1]]	[[187214007, 128866002, 2435008, 240861001, 238447003, 83052004, 240863003, 63479002, 238448008, 36607007], [16221005, 25532001, 25801007, 33337004, 36107008, 37055004, 49592001, 56748009, 77802003, 84529000]]
producto que contiene exactamente bitartrato de hidrocodona 5 miligramos y paracetamol 300 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	420397007	fármaco de uso clínico	0	0	[421907000, 377300000, 438460007, 377286005, 389062004, 377288006, 377316003, 377285009, 398717002, 377321000]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	421907000	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	421907000	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 733000006, 421595009, 385059007, 66076007, 385087003, 421701006, 447079001], [421026006, 764780001, 421366001, 385085006, 764774009, 420692007, 385060002, 385061003, 783749008, 784575004], [34001005, 260280001, 264606005, 130480007, 264706000, 9362000, 3445001, 79605009, 129927000, 261931008], [779483002, 778465004, 780092006, 779006001, 778848002, 780123008, 779873007, 780124002, 780127009, 780125001], [385055001, 732936001, 761877007, 733000006, 421595009, 385059007, 66076007, 385087003, 421701006, 447079001], [19338005, 79605009, 129927000, 258219007, 258224005, 9362000, 130769008, 260302005, 43803003, 258228008], [258684004, 408169001, 414718005, 258685003, 418830004, 396163008, 258797006, 258916009, 258798001, 258796002], [38112003, 129480005, 260303000, 256179003, 258215001, 36434002, 398011006, 82609006, 102782009, 258191002], [3874004, 372671002, 68699004, 109111003, 116529007, 126134000, 58461000, 771599008, 387030006, 736862006], [3874004, 372671002, 68699004, 109111003, 116529007, 126134000, 58461000, 771599008, 387030006, 736862006]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 733000006, 421595009, 385059007, 66076007, 385087003, 421701006, 447079001], [421026006, 764780001, 421366001, 385085006, 764774009, 420692007, 385060002, 385061003, 783749008, 784575004], [34001005, 260280001, 264606005, 130480007, 264706000, 9362000, 3445001, 79605009, 129927000, 261931008], [779483002, 778465004, 780092006, 779006001, 778848002, 780123008, 779873007, 780124002, 780127009, 780125001], [385055001, 732936001, 761877007, 733000006, 421595009, 385059007, 66076007, 385087003, 421701006, 447079001], [19338005, 79605009, 129927000, 258219007, 258224005, 9362000, 130769008, 260302005, 43803003, 258228008], [258684004, 408169001, 414718005, 258685003, 418830004, 396163008, 258797006, 258916009, 258798001, 258796002], [38112003, 129480005, 260303000, 256179003, 258215001, 36434002, 398011006, 82609006, 102782009, 258191002], [3874004, 372671002, 68699004, 109111003, 116529007, 126134000, 58461000, 771599008, 387030006, 736862006], [3874004, 372671002, 68699004, 109111003, 116529007, 126134000, 58461000, 771599008, 387030006, 736862006]]
producto que contiene moxisilita en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779942007	forma farmacéutica de producto medicinal	0	0	[780384005, 780193003, 780197002, 780510009, 779094006, 779171007, 780573004, 779348002, 780396003, 779060009]	0	1.0	4	1.0	[127489000, 116680003, 411116001, 766952006]	780384005	4	1.0	[127489000, 116680003, 411116001, 766952006]	780384005	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, 0]]	[[395901000, 765351000, 372505004, 395954002, 386866004, 766972001, 372549002, 372893009, 409276006, 418981008], [356865008, 437744007, 430217001, 772686001, 349909008, 764351007, 772451009, 715637009, 772481001, 764308008], [385287007, 440132002, 385268001, 761845009, 767319000, 385273007, 764194006, 767315006, 764308008, 767317003], [38112003, 129480005, 260303000, 256179003, 732744006, 264617006, 16670003, 33404002, 264652003, 406451006]]	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, 0]]	[[395901000, 765351000, 372505004, 395954002, 386866004, 766972001, 372549002, 372893009, 409276006, 418981008], [356865008, 437744007, 430217001, 772686001, 349909008, 764351007, 772451009, 715637009, 772481001, 764308008], [385287007, 440132002, 385268001, 761845009, 767319000, 385273007, 764194006, 767315006, 764308008, 767317003], [38112003, 129480005, 260303000, 256179003, 732744006, 264617006, 16670003, 33404002, 264652003, 406451006]]
labios que habitualmente se mantienen juntos (hallazgo)	248179003	hallazgo	0	0	[286529000, 282951004, 304699004, 224522000, 225813000, 418577003, 286528008, 301560000, 282950003, 418637003]	0	1.0	2	0.6667	[116680003, 363714003]	286529000	2	0.6667	[116680003, 363714003]	286529000	[[116680003, -1], [363714003, -1]]	[[365940004, 714869009, 365187005, 364911009, 365199003, 364914001, 365211008, 365188000, 714870005, 366614001], [714867006, 225972001, 282858006, 714866002, 282303001, 225974000, 284815008, 284943003, 282887007, 225973006]]	[[116680003, -1], [363714003, -1]]	[[365940004, 714869009, 365187005, 364911009, 365199003, 364914001, 365211008, 365188000, 714870005, 366614001], [714867006, 225972001, 282858006, 714866002, 282303001, 225974000, 284815008, 284943003, 282887007, 225973006]]
producto que contiene ácido aminocaproico en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	778290004	forma farmacéutica de producto medicinal	0	0	[780681006, 780748001, 781376003, 778805008, 778357001, 780475009, 786441000, 786202004, 836491001, 782482003]	0	1.0	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	780681006	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	780681006	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, -1], [127489000, 0]]	[[385287007, 440132002, 385268001, 761845009, 771574007, 764194006, 745991000, 764341006, 765129003, 782154004], [781529006, 773837006, 773863001, 773879000, 773912002, 773832000, 789691007, 773872009, 766941000, 773838001], [438549001, 714122002, 714131002, 781375004, 772398002, 438434006, 792868006, 785612005, 785503000, 836489009], [72822007, 18164002, 130032004, 129480005, 260303000, 256179003, 130009003, 77200000, 26930009, 80464002], [59882007, 259675009, 78713005, 387426003, 703390006, 387185008, 386960009, 46942006, 387080000, 395902007]]	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, -1], [127489000, 0]]	[[385287007, 440132002, 385268001, 761845009, 771574007, 764194006, 745991000, 764341006, 765129003, 782154004], [781529006, 773837006, 773863001, 773879000, 773912002, 773832000, 789691007, 773872009, 766941000, 773838001], [438549001, 714122002, 714131002, 781375004, 772398002, 438434006, 792868006, 785612005, 785503000, 836489009], [72822007, 18164002, 130032004, 129480005, 260303000, 256179003, 130009003, 77200000, 26930009, 80464002], [59882007, 259675009, 78713005, 387426003, 703390006, 387185008, 386960009, 46942006, 387080000, 395902007]]
gel de liberación convencional para administración por vía vaginal (forma farmacéutica)	385166006	forma farmacéutica	0	0	[385251000, 385245005, 385150009, 385038000, 385122009, 385081002, 385088008, 385134001, 385078007, 385170003]	0	1.0	6	1.0	[736472000, 736476002, 116680003, 736473005, 736474004, 736475003]	385251000	6	1.0	[736472000, 736476002, 116680003, 736473005, 736474004, 736475003]	385251000	[[736472000, 1], [736476002, 0], [116680003, 0], [736473005, 0], [736474004, 0], [736475003, 0]]	[[410619003, 738991002, 225696009, 182555002, 52037006, 278505005, 424794007, 360030002, 46641002, 733925000], [385100002, 860705001, 385122009, 385167002, 385165005, 385245005, 385134001, 407873004, 385168007, 385099005], [385292009, 385282001, 440134001, 385289005, 740548000, 429949008, 713271007, 713267009, 385268001, 430367005], [761954006, 61883002, 278178002, 8288009, 17325009, 705598003, 427419006, 41647002, 20374008, 6052002], [738989005, 309880009, 385174007, 733007009, 398061002, 28644007, 263355003, 362281009, 276313002, 464890009], [736849007, 764775005, 385178005, 115956009, 385170003, 764774009, 385172006, 426823003, 385025008, 385173001]]	[[736472000, 1], [736476002, 0], [116680003, 0], [736473005, 0], [736474004, 0], [736475003, 0]]	[[410619003, 738991002, 225696009, 182555002, 52037006, 278505005, 424794007, 360030002, 46641002, 733925000], [385100002, 860705001, 385122009, 385167002, 385165005, 385245005, 385134001, 407873004, 385168007, 385099005], [385292009, 385282001, 440134001, 385289005, 740548000, 429949008, 713271007, 713267009, 385268001, 430367005], [761954006, 61883002, 278178002, 8288009, 17325009, 705598003, 427419006, 41647002, 20374008, 6052002], [738989005, 309880009, 385174007, 733007009, 398061002, 28644007, 263355003, 362281009, 276313002, 464890009], [736849007, 764775005, 385178005, 115956009, 385170003, 764774009, 385172006, 426823003, 385025008, 385173001]]
caja para lente de contacto enviada como espécimen (espécimen)	472927003	espécimen	0	0	[440473005, 439580004, 472933007, 473401000, 734338009, 16213251000119100, 469769009, 168286009, 168287000, 16219801000119102]	0	1.0	3	0.75	[370133003, 116680003, 118171006]	440473005	3	0.75	[370133003, 116680003, 118171006]	440473005	[[370133003, 2], [116680003, 2], [118171006, 0]]	[[708117002, 57368009, 419818001, 467461001, 465773004, 356810009, 464035001, 356812001, 467214000, 465868000], [472917009, 472933007, 472919007, 473406005, 16213251000119100, 472930005, 16213211000119101, 16219801000119102, 16213091000119103, 439580004], [472917009, 465942006, 472933007, 706067003, 717328001, 466906009, 700905004, 701333003, 706066007, 439580004]]	[[370133003, 2], [116680003, 2], [118171006, 0]]	[[708117002, 57368009, 419818001, 467461001, 465773004, 356810009, 464035001, 356812001, 467214000, 465868000], [472917009, 472933007, 472919007, 473406005, 16213251000119100, 472930005, 16213211000119101, 16219801000119102, 16213091000119103, 439580004], [472917009, 465942006, 472933007, 706067003, 717328001, 466906009, 700905004, 701333003, 706066007, 439580004]]
medición de anticuerpos anti-Streptococcus pneumoniae serotipo danés 18F (procedimiento)	117882002	procedimiento	0	0	[122118001, 122116002, 122111007, 122117006, 122112000, 122102007, 122115003, 444142009, 122104008, 122108006]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	122118001	4	1.0	[116686009, 246093002, 116680003, 260686004]	122118001	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[122592007, 762634006, 258580003, 119297000, 446131002, 103607002, 303248007, 122558009, 313334002, 737535000], [444142009, 116927000, 120880008, 120683007, 767519004, 767517002, 767520005, 116963000, 767518007, 767516006], [122119009, 122104008, 122244006, 122103002, 122107001, 122048000, 121953005, 122118001, 122111007, 122117006], [129266000, 129269007, 129265001, 129354008, 303996000, 360147003, 105319002, 360232003, 312421008, 105333002]]	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[122592007, 762634006, 258580003, 119297000, 446131002, 103607002, 303248007, 122558009, 313334002, 737535000], [444142009, 116927000, 120880008, 120683007, 767519004, 767517002, 767520005, 116963000, 767518007, 767516006], [122119009, 122104008, 122244006, 122103002, 122107001, 122048000, 121953005, 122118001, 122111007, 122117006], [129266000, 129269007, 129265001, 129354008, 303996000, 360147003, 105319002, 360232003, 312421008, 105333002]]
capaz de comprender el lenguage verbal (hallazgo)	719350008	hallazgo	0	0	[719362007, 719365009, 716484005, 304664003, 286393008, 838499005, 304665002, 286394002, 286362007, 423305008]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	719362007	3	1.0	[363713009, 116680003, 363714003]	719362007	[[363713009, -1], [116680003, 0], [363714003, 0]]	[[288806008, 307125007, 288744005, 304664003, 719743007, 288745006, 288807004, 719739008, 304665002, 716442002], [385337002, 365781004, 365672004, 364976008, 418415002, 365321003, 365792003, 397653009, 365087008, 366257004], [395659009, 395660004, 304663009, 288743004, 307124006, 304666001, 285226002, 309250007, 288748008, 288805007]]	[[363713009, -1], [116680003, 0], [363714003, 0]]	[[288806008, 307125007, 288744005, 304664003, 719743007, 288745006, 288807004, 719739008, 304665002, 716442002], [385337002, 365781004, 365672004, 364976008, 418415002, 365321003, 365792003, 397653009, 365087008, 366257004], [395659009, 395660004, 304663009, 288743004, 307124006, 304666001, 285226002, 309250007, 288748008, 288805007]]
piridoxal oxidasa (sustancia)	64385004	sustancia	0	0	[30656000, 36322006, 5395004, 79055002, 130115001, 129975005, 73971009, 130137008, 130114002, 129974009]	0	1.0	2	1.0	[116680003, 726542003]	30656000	2	1.0	[116680003, 726542003]	30656000	[[116680003, 0], [726542003, 0]]	[[129921004, 59027002, 426432005, 784019007, 428814008, 771370002, 68101005, 44121006, 427807008, 129922006], [736205001, 73971009, 129974009, 36322006, 129976006, 112006006, 130167002, 130114002, 70800008, 60449005]]	[[116680003, 0], [726542003, 0]]	[[129921004, 59027002, 426432005, 784019007, 428814008, 771370002, 68101005, 44121006, 427807008, 129922006], [736205001, 73971009, 129974009, 36322006, 129976006, 112006006, 130167002, 130114002, 70800008, 60449005]]
uso actual a largo plazo de tratamiento sustitutivo hormonal para la menopausia (situación)	150881000119107	situación	0	0	[69521000119101, 53081000119101, 710815001, 127721000119100, 118901000119102, 710814002, 16659291000119100, 711150003, 15929461000119108, 126951000119109]	0	1.0	5	1.0	[116680003, 408732007, 363589002, 408730004, 408731000]	69521000119101	5	1.0	[116680003, 408732007, 363589002, 408730004, 408731000]	69521000119101	[[116680003, -1], [408732007, 0], [363589002, 0], [408730004, -1], [408731000, 0]]	[[410684002, 414060004, 438553004, 182840001, 416608005, 394993001, 713700008, 170928000, 274512008, 408362004], [410604004, 397831009, 57646009, 444294004, 307776004, 310447007, 307827002, 129465004, 408583009, 399651003], [724158008, 170958006, 763480008, 170955009, 185917005, 185910007, 170957001, 134428006, 763323007, 763481007], [439421000, 414060004, 310264008, 312037009, 311566000, 170961007, 228534002, 413148009, 414937009, 401174001], [410512000, 410584005, 410587003, 410585006, 410588008, 410511007, 410586007, 15240007, 246109007, 703154009]]	[[116680003, -1], [408732007, 0], [363589002, 0], [408730004, -1], [408731000, 0]]	[[410684002, 414060004, 438553004, 182840001, 416608005, 394993001, 713700008, 170928000, 274512008, 408362004], [410604004, 397831009, 57646009, 444294004, 307776004, 310447007, 307827002, 129465004, 408583009, 399651003], [724158008, 170958006, 763480008, 170955009, 185917005, 185910007, 170957001, 134428006, 763323007, 763481007], [439421000, 414060004, 310264008, 312037009, 311566000, 170961007, 228534002, 413148009, 414937009, 401174001], [410512000, 410584005, 410587003, 410585006, 410588008, 410511007, 410586007, 15240007, 246109007, 703154009]]
neoplasia maligna secundaria de las celdillas aéreas mastoideas (trastorno)	94404007	trastorno	0	0	[93887003, 92209004, 189435000, 127008002, 187833006, 94515004, 93986008, 94185003, 92654005, 94656008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	93887003	3	1.0	[116676008, 116680003, 363698007]	93887003	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[86049000, 372087000, 450594004, 6219000, 405843009, 93941005, 202046009, 94093001, 422782004, 94629006], [94621009, 94085001, 94308006, 94470004, 94222008, 94447007, 93945001, 94598003, 94683009, 92426007], [57222008, 450719005, 87056002, 57106004, 49816008, 4906008, 91716001, 57003005, 8314003, 59066005]]	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[86049000, 372087000, 450594004, 6219000, 405843009, 93941005, 202046009, 94093001, 422782004, 94629006], [94621009, 94085001, 94308006, 94470004, 94222008, 94447007, 93945001, 94598003, 94683009, 92426007], [57222008, 450719005, 87056002, 57106004, 49816008, 4906008, 91716001, 57003005, 8314003, 59066005]]
tumor maligno del pilar anterior de fauces (trastorno)	254459004	trastorno	0	0	[254458007, 188795008, 188796009, 254497004, 254498009, 254460009, 245843008, 126811007, 92445003, 95143006]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	254458007	3	1.0	[116676008, 116680003, 363698007]	254458007	[[116676008, -1], [116680003, 2], [363698007, 1]]	[[108369006, 363346000, 21594007, 722688002, 372158004, 443961001, 414645001, 414646000, 372130007, 400163001], [92445003, 126811007, 187675005, 94103007, 94640003, 95143006, 188795008, 188796009, 254498009, 254497004], [698044008, 28777000, 5944009, 835277001, 21294006, 272376004, 234865000, 272377008, 277084004, 361414008]]	[[116676008, -1], [116680003, 2], [363698007, 1]]	[[108369006, 363346000, 21594007, 722688002, 372158004, 443961001, 414645001, 414646000, 372130007, 400163001], [92445003, 126811007, 187675005, 94103007, 94640003, 95143006, 188795008, 188796009, 254498009, 254497004], [698044008, 28777000, 5944009, 835277001, 21294006, 272376004, 234865000, 272377008, 277084004, 361414008]]
sospecha de cáncer infantil (situación)	397715008	situación	0	0	[162572001, 315275009, 315270004, 315271000, 315276005, 397682005, 315269000, 315266007, 762996008, 315268008]	0	1.0	5	1.0	[116680003, 408732007, 408729009, 246090004, 408731000]	162572001	5	1.0	[116680003, 408732007, 408729009, 246090004, 408731000]	162572001	[[116680003, -1], [408732007, 0], [408729009, 0], [246090004, 1], [408731000, 0]]	[[41769001, 67707002, 473130003, 407624006, 700102000, 238062008, 702954001, 702953007, 111941005, 266966009], [410604004, 57646009, 444055008, 229054004, 419358007, 444213009, 281573000, 444054007, 276091008, 444333006], [415684004, 706876006, 697959002, 407624006, 401204006, 702953007, 407625007, 702954001, 162572001, 772147001], [405843009, 363346000, 400163001, 443250000, 414646000, 372087000, 443961001, 450594004, 722688002, 414645001], [410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 394776006, 394744001, 360110003, 410511007]]	[[116680003, -1], [408732007, 0], [408729009, 0], [246090004, 1], [408731000, 0]]	[[41769001, 67707002, 473130003, 407624006, 700102000, 238062008, 702954001, 702953007, 111941005, 266966009], [410604004, 57646009, 444055008, 229054004, 419358007, 444213009, 281573000, 444054007, 276091008, 444333006], [415684004, 706876006, 697959002, 407624006, 401204006, 702953007, 407625007, 702954001, 162572001, 772147001], [405843009, 363346000, 400163001, 443250000, 414646000, 372087000, 443961001, 450594004, 722688002, 414645001], [410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 394776006, 394744001, 360110003, 410511007]]
trombosis de injerto arteriovenoso causada por dispositivo de acceso arteriovenoso para hemodiálisis (trastorno)	133031000119106	trastorno	0	0	[430332005, 438548009, 94091000119105, 233473005, 280972008, 449288005, 426340003, 233546007, 39482009, 251876009]	0	1.0	2	0.6667	[116680003, 363698007]	430332005	2	0.6667	[116680003, 363698007]	430332005	[[116680003, 1], [363698007, 4]]	[[94091000119105, 280972008, 430332005, 438548009, 280973003, 233481006, 251876009, 233546007, 78717006, 280975005], [94091000119105, 280972008, 438548009, 280976006, 312317000, 233481006, 233479009, 251876009, 303517000, 428110002]]	[[116680003, 1], [363698007, 4]]	[[94091000119105, 280972008, 430332005, 438548009, 280973003, 233481006, 251876009, 233546007, 78717006, 280975005], [94091000119105, 280972008, 438548009, 280976006, 312317000, 233481006, 233479009, 251876009, 303517000, 428110002]]
estructura de pared de arteria carótida izquierda (estructura corporal)	723629003	estructura corporal	0	0	[723548005, 764156006, 764158007, 711516003, 721028001, 721033002, 764155005, 713324003, 38917008, 720808008]	0	1.0	2	1.0	[116680003, 272741003]	723548005	2	1.0	[116680003, 272741003]	723548005	[[116680003, 0], [272741003, 1]]	[[711516003, 713324003, 720808008, 723548005, 764155005, 711515004, 69105007, 713317004, 711521000, 710863003], [24028007, 7771000, 51440002, 277593009, 277594003, 21834000, 19801004, 264176005, 264065008, 263795004]]	[[116680003, 0], [272741003, 1]]	[[711516003, 713324003, 720808008, 723548005, 764155005, 711515004, 69105007, 713317004, 711521000, 710863003], [24028007, 7771000, 51440002, 277593009, 277594003, 21834000, 19801004, 264176005, 264065008, 263795004]]
discapacidad bilateral de miembros inferiores (hallazgo)	428948008	hallazgo	0	0	[429634002, 830119000, 15637971000119101, 830120006, 860972006, 732212008, 15974581000119103, 816181009, 723158004, 4180000]	0	1.0	4	1.0	[363713009, 116680003, 363714003, 363698007]	429634002	4	1.0	[363713009, 116680003, 363714003, 363698007]	429634002	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 1]]	[[260379002, 12200008, 419284004, 247296006, 714656007, 704351003, 405286004, 249642008, 416909000, 710572000], [428616007, 429536005, 723722000, 449669007, 449713008, 253959002, 118937003, 15637921000119102, 15637871000119106, 118947000], [278844005, 365860008, 308523008, 308529007, 308525001, 365928004, 158974003, 308527009, 10142005, 309356004], [53120007, 61685007, 66019005, 30608006, 281238003, 6921000, 39825004, 80768000, 18636006, 70791007]]	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 1]]	[[260379002, 12200008, 419284004, 247296006, 714656007, 704351003, 405286004, 249642008, 416909000, 710572000], [428616007, 429536005, 723722000, 449669007, 449713008, 253959002, 118937003, 15637921000119102, 15637871000119106, 118947000], [278844005, 365860008, 308523008, 308529007, 308525001, 365928004, 158974003, 308527009, 10142005, 309356004], [53120007, 61685007, 66019005, 30608006, 281238003, 6921000, 39825004, 80768000, 18636006, 70791007]]
filtración de catéter urinario (trastorno)	420648005	trastorno	2	2	[720649006, 225278008, 427793007, 182525009, 422352008, 737944006, 420488007, 17006003, 445191009, 446775007]	0	1.0	1	0.25	[116680003]	720649006	2	0.6667	[116680003, 47429007]	427793007	[[116680003, -1]]	[[118961005, 274380008, 251957008, 281011001, 41368006, 58545004, 197926005, 127471001, 50741009, 110622004]]	[[116680003, -1], [47429007, 0]]	[[73862001, 473034005, 399175004, 236561002, 32751000119100, 736987000, 17778006, 278534004, 448591002, 703102004], [20568009, 176192000, 286862003, 225102001, 410259008, 272241004, 43748006, 286738000, 272242006, 225082002]]
beta - 2 - transferrina (sustancia)	115469004	sustancia	0	0	[707229000, 121742007, 409871008, 129928005, 43728004, 41528008, 112047009, 130377005, 707034005, 44153002]	0	1.0	2	1.0	[116680003, 726542003]	707229000	2	1.0	[116680003, 726542003]	707229000	[[116680003, 0], [726542003, 1]]	[[59570008, 121742007, 117630001, 117631002, 737355003, 117628003, 117632009, 359982005, 707229000, 130177000], [91309004, 734786004, 255251009, 27440006, 278177007, 272110009, 866034009, 255271000, 272111008, 248431003]]	[[116680003, 0], [726542003, 1]]	[[59570008, 121742007, 117630001, 117631002, 737355003, 117628003, 117632009, 359982005, 707229000, 130177000], [91309004, 734786004, 255251009, 27440006, 278177007, 272110009, 866034009, 255271000, 272111008, 248431003]]
