Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
prolapso de válvula mitral familiar (trastorno)	233858000	trastorno	0	0	[409712001, 785847000, 8074002, 703359009, 250989005, 286031000119106, 253383003, 786040006, 276795005, 398995000]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	409712001	3	1.0	[116676008, 116680003, 363698007]	409712001	[[116676008, 0], [116680003, 6], [363698007, -1]]	[[29696001, 18973006, 71663002, 198268002, 57773001, 724473000, 724472005, 354737001, 10873931000119107, 24976005], [398995000, 785847000, 286031000119106, 447822009, 703359009, 8074002, 250989005, 409712001, 786040006, 253383003], [91134007, 80661002, 56157005, 430730004, 46030003, 429219001, 708080005, 860578000, 232766006, 73941000119109]]	[[116676008, 0], [116680003, 6], [363698007, -1]]	[[29696001, 18973006, 71663002, 198268002, 57773001, 724473000, 724472005, 354737001, 10873931000119107, 24976005], [398995000, 785847000, 286031000119106, 447822009, 703359009, 8074002, 250989005, 409712001, 786040006, 253383003], [91134007, 80661002, 56157005, 430730004, 46030003, 429219001, 708080005, 860578000, 232766006, 73941000119109]]
desgarro parcial de rodilla, ligamento cruzado posterior (trastorno)	209521000	trastorno	0	0	[209520004, 209629006, 209628003, 202123009, 7823006, 127293009, 202124003, 209536002, 202122004, 1075461000119101]	0	1.0	4	1.0	[116676008, 363713009, 116680003, 363698007]	209520004	4	1.0	[116676008, 363713009, 116680003, 363698007]	209520004	[[116676008, 0], [363713009, 0], [116680003, 2], [363698007, 0]]	[[263834005, 202123009, 860899007, 262137005, 255609007, 209536002, 209535003, 429314008, 209600009, 209589001], [263654008, 274538008, 68425008, 274524001, 441707002, 131061007, 698774009, 164759004, 164800002, 280415008], [239726006, 239724009, 239727002, 250108003, 239725005, 250107008, 314284003, 202111003, 18864004, 127293009], [16219000, 895007, 68010000, 239427003, 239432002, 79562002, 65836007, 723275002, 723274003, 239426007]]	[[116676008, 0], [363713009, 0], [116680003, 2], [363698007, 0]]	[[263834005, 202123009, 860899007, 262137005, 255609007, 209536002, 209535003, 429314008, 209600009, 209589001], [263654008, 274538008, 68425008, 274524001, 441707002, 131061007, 698774009, 164759004, 164800002, 280415008], [239726006, 239724009, 239727002, 250108003, 239725005, 250107008, 314284003, 202111003, 18864004, 127293009], [16219000, 895007, 68010000, 239427003, 239432002, 79562002, 65836007, 723275002, 723274003, 239426007]]
bromuro de propantelina (sustancia)	22654004	sustancia	0	0	[60289002, 398715005, 396033002, 21175009, 708134005, 22769006, 763219002, 703515001, 49145008, 395816001]	0	1.0	3	1.0	[116680003, 726542003, 738774007]	60289002	3	1.0	[116680003, 726542003, 738774007]	60289002	[[116680003, 0], [726542003, 0], [738774007, 0]]	[[373293005, 295487009, 290474000, 773888009, 372721007, 8696009, 373723001, 419961004, 295489007, 295488004], [734696004, 72984007, 734708000, 734547000, 838464006, 734628006, 763167003, 734717000, 734698003, 734627001], [372721007, 372834001, 395997007, 60289002, 396033002, 416140008, 395966008, 49145008, 398715005, 421158004]]	[[116680003, 0], [726542003, 0], [738774007, 0]]	[[373293005, 295487009, 290474000, 773888009, 372721007, 8696009, 373723001, 419961004, 295489007, 295488004], [734696004, 72984007, 734708000, 734547000, 838464006, 734628006, 763167003, 734717000, 734698003, 734627001], [372721007, 372834001, 395997007, 60289002, 396033002, 416140008, 395966008, 49145008, 398715005, 421158004]]
audiometría manual de tonos puros para el estudio de la conducción ósea (procedimiento)	252579006	procedimiento	0	0	[252578003, 277304005, 5479003, 462669000, 462960004, 252580009, 361218008, 252582001, 701102005, 252581008]	0	1.0	4	1.0	[363703001, 116680003, 260686004, 405813007]	252578003	4	1.0	[363703001, 116680003, 260686004, 405813007]	252578003	[[363703001, 0], [116680003, 0], [260686004, 0], [405813007, 0]]	[[261004008, 406525006, 363679005, 830201002, 385434005, 258174001, 439401001, 408574004, 408573005, 699580006], [252577008, 252582001, 39893001, 252581008, 21727005, 164755005, 88504002, 466174009, 5479003, 275728009], [129449000, 719126002, 715299000, 360037004, 88504002, 225375009, 10997001, 719127006, 225952006, 12894003], [91159003, 84167007, 312763008, 66000000, 272710004, 314258009, 304678002, 63303001, 57171008, 83936004]]	[[363703001, 0], [116680003, 0], [260686004, 0], [405813007, 0]]	[[261004008, 406525006, 363679005, 830201002, 385434005, 258174001, 439401001, 408574004, 408573005, 699580006], [252577008, 252582001, 39893001, 252581008, 21727005, 164755005, 88504002, 466174009, 5479003, 275728009], [129449000, 719126002, 715299000, 360037004, 88504002, 225375009, 10997001, 719127006, 225952006, 12894003], [91159003, 84167007, 312763008, 66000000, 272710004, 314258009, 304678002, 63303001, 57171008, 83936004]]
procedimiento destructivo en la articulación radiocarpiana y la mano (procedimiento)	78127006	procedimiento	0	0	[119659008, 118748004, 119618002, 52051006, 119658000, 69876007, 118708007, 119651006, 129208002, 87081004]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	119659008	3	1.0	[116680003, 260686004, 405813007]	119659008	[[116680003, 6], [260686004, 0], [405813007, 0]]	[[363066000, 362958002, 363072000, 371571005, 363076002, 363044007, 119658000, 363043001, 363068004, 116672005], [129382001, 11673002, 60948007, 34712001, 129399000, 60921006, 52631006, 210838007, 212274001, 286851003], [8205005, 312758009, 24785000, 127950000, 128130001, 72696002, 771099004, 771100007, 85562004, 42097000]]	[[116680003, 6], [260686004, 0], [405813007, 0]]	[[363066000, 362958002, 363072000, 371571005, 363076002, 363044007, 119658000, 363043001, 363068004, 116672005], [129382001, 11673002, 60948007, 34712001, 129399000, 60921006, 52631006, 210838007, 212274001, 286851003], [8205005, 312758009, 24785000, 127950000, 128130001, 72696002, 771099004, 771100007, 85562004, 42097000]]
heteroglucano alfa - manosiltransferasa (sustancia)	14616002	sustancia	0	0	[81181005, 373936006, 116609000, 88754006, 724239008, 130345007, 725554008, 32725008, 26521007, 372689001]	1	0.75	2	1.0	[116680003, 726542003]	81181005	2	1.0	[116680003, 726542003]	81181005	[[116680003, 0], [726542003, 0]]	[[130090009, 736216008, 734562003, 112031007, 67846005, 88792007, 70535004, 124388000, 130129000, 130455007], [736203008, 130455007, 312204001, 130311000, 38808007, 734559001, 124237001, 782440002, 105016001, 130391004]]	[[116680003, 0], [726542003, 0]]	[[130090009, 736216008, 734562003, 112031007, 67846005, 88792007, 70535004, 124388000, 130129000, 130455007], [736203008, 130455007, 312204001, 130311000, 38808007, 734559001, 124237001, 782440002, 105016001, 130391004]]
reparación de defecto de tabique auriculoventricular: componente ventricular (procedimiento)	233047008	procedimiento	5	5	[447777009, 253415001, 253417009, 448331000, 448814004, 174836000, 253418004, 253422009, 871630004, 253373002]	0	1.0	1	0.5	[116680003]	447777009	4	1.0	[363700003, 116680003, 260686004, 405813007]	174836000	[[116680003, -1]]	[[301095005, 250906000, 301112006, 364758005, 271656000, 365441007, 118953000, 365697000, 301113001, 373371003]]	[[363700003, -1], [116680003, -1], [260686004, -1], [405813007, -1]]	[[253415001, 447777009, 253417009, 253416000, 448331000, 471280008, 253418004, 253422009, 448814004, 448183001], [77371000, 253415001, 471280008, 447777009, 448183001, 448182006, 118799006, 253417009, 449379004, 253422009], [253415001, 230873003, 447777009, 471280008, 253418004, 253417009, 253422009, 448183001, 448182006, 253373002], [253417009, 253415001, 448331000, 447777009, 244371000, 253422009, 244372007, 253418004, 253373002, 253419007]]
incisión y exploración del cordón espermático (procedimiento)	52346009	procedimiento	0	0	[444770000, 43382003, 29561007, 176469008, 176506002, 52521008, 5983006, 49957000, 279645003, 5223003]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	444770000	3	1.0	[116680003, 260686004, 405813007]	444770000	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[363118009, 363116008, 7839004, 34474006, 284370000, 128413008, 81299005, 176646004, 30458005, 128414002], [129288000, 281615006, 129287005, 12838003, 36482008, 86792003, 82780000, 387664009, 387835002, 41943000], [49957000, 53245003, 69615002, 279653006, 51418006, 43382003, 279645003, 5983006, 279649009, 118658007]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[363118009, 363116008, 7839004, 34474006, 284370000, 128413008, 81299005, 176646004, 30458005, 128414002], [129288000, 281615006, 129287005, 12838003, 36482008, 86792003, 82780000, 387664009, 387835002, 41943000], [49957000, 53245003, 69615002, 279653006, 51418006, 43382003, 279645003, 5983006, 279649009, 118658007]]
vacuna que contiene antígenos de Neisseria meningitidis serogrupos A y C como únicos ingredientes (producto medicinal)	871871008	producto medicinal	1	1	[314417000, 871873006, 871874000, 1971000221105, 871916006, 871866001, 428975001, 712833000, 16298691000119102, 712834006]	0	1.0	1	0.5	[116680003]	314417000	5	1.0	[766939001, 116680003, 766952006, 766953001, 127489000]	871873006	[[116680003, 0]]	[[921000221108, 41088001, 1981000221108, 720537002, 719596001, 571641000119102, 1061000221102, 720540002, 720539004, 314415008]]	[[766939001, 0], [116680003, 0], [766952006, 1], [766953001, -1], [127489000, 4]]	[[318331000221102, 836366000, 871530006, 773870001, 773916004, 773904005, 773922008, 773925005, 773863001, 773878008], [921000221108, 41088001, 1981000221108, 1061000221102, 720537002, 571641000119102, 871761004, 871716003, 836401009, 719596001], [86988001, 38112003, 27524005, 46418003, 91019004, 86472006, 87243000, 18875000, 38873004, 32246003], [86988001, 9362000, 350722008, 255271000, 91019004, 732578002, 27524005, 44508008, 223482009, 73169008], [121077002, 120981006, 17872004, 709393004, 121079004, 715978009, 120977006, 450421001, 450422008, 116412006]]
densitometría radiológica de fotón único (procedimiento)	277458000	procedimiento	0	0	[82066000, 38644000, 432393009, 466459003, 466585002, 571921000119104, 431948007, 433130008, 432630004, 431350006]	0	1.0	2	0.6667	[116680003, 260686004]	82066000	2	0.6667	[116680003, 260686004]	82066000	[[116680003, -1], [260686004, 0]]	[[25145005, 416085006, 258150004, 386324008, 418117003, 419033008, 417564009, 23572007, 420014008, 445563009], [278110001, 312275004, 360037004, 312337001, 466261009, 399035005, 312421008, 129433002, 129399000, 112090005]]	[[116680003, -1], [260686004, 0]]	[[25145005, 416085006, 258150004, 386324008, 418117003, 419033008, 417564009, 23572007, 420014008, 445563009], [278110001, 312275004, 360037004, 312337001, 466261009, 399035005, 312421008, 129433002, 129399000, 112090005]]
resección epicárdica de foco arritmogénico (procedimiento)	175096006	procedimiento	0	0	[175097002, 473229000, 439493007, 363322007, 233156003, 86730009, 196281000, 72816003, 174983004, 180059006]	0	1.0	5	1.0	[116680003, 363700003, 405813007, 260686004, 363702006]	175097002	5	1.0	[116680003, 363700003, 405813007, 260686004, 363702006]	175097002	[[116680003, 0], [363700003, 0], [405813007, -1], [260686004, 0], [363702006, 0]]	[[233156003, 233157007, 233158002, 233159005, 233168007, 233161001, 233160000, 359675008, 359679002, 8946005], [52988006, 129739004, 129742005, 129738007, 417746004, 708484008, 414550002, 708557009, 281954009, 3380003], [37949006, 32503000, 192274009, 23538004, 46707002, 20575005, 308765000, 5780004, 247005, 787879005], [129304002, 442837002, 410757006, 360028004, 129305001, 257890000, 129318009, 424832003, 129322004, 788288006], [698247007, 233154000, 131471000119104, 72654001, 422952004, 462900001, 17366009, 467969008, 698271000, 871644005]]	[[116680003, 0], [363700003, 0], [405813007, -1], [260686004, 0], [363702006, 0]]	[[233156003, 233157007, 233158002, 233159005, 233168007, 233161001, 233160000, 359675008, 359679002, 8946005], [52988006, 129739004, 129742005, 129738007, 417746004, 708484008, 414550002, 708557009, 281954009, 3380003], [37949006, 32503000, 192274009, 23538004, 46707002, 20575005, 308765000, 5780004, 247005, 787879005], [129304002, 442837002, 410757006, 360028004, 129305001, 257890000, 129318009, 424832003, 129322004, 788288006], [698247007, 233154000, 131471000119104, 72654001, 422952004, 462900001, 17366009, 467969008, 698271000, 871644005]]
mielitis transversa aguda no infecciosa (trastorno)	230378004	trastorno	0	0	[47000000, 230197009, 425756000, 8528005, 230198004, 68577004, 129131007, 197271008, 445130008, 735464006]	0	1.0	5	1.0	[116680003, 116676008, 246454002, 263502005, 363698007]	47000000	5	1.0	[116680003, 116676008, 246454002, 263502005, 363698007]	47000000	[[116680003, -1], [116676008, 0], [246454002, 0], [263502005, 0], [363698007, 0]]	[[16631009, 420452002, 16219341000119105, 9971000119105, 192899004, 100511000119108, 100491000119103, 192897002, 202661006, 445945000], [4532008, 359613008, 396217007, 735464006, 396219005, 445130008, 89282006, 45959006, 12794006, 232232001], [767023003, 200155004, 726626004, 720534009, 720529005, 56089003, 769562006, 274639009, 17766007, 225020008], [424124008, 425323003, 424572001, 263691002, 228864003, 410794002, 725058003, 439408007, 105962006, 445494006], [2748008, 280408000, 54785003, 60051002, 17454002, 50800009, 113308007, 13334000, 73025004, 303912002]]	[[116680003, -1], [116676008, 0], [246454002, 0], [263502005, 0], [363698007, 0]]	[[16631009, 420452002, 16219341000119105, 9971000119105, 192899004, 100511000119108, 100491000119103, 192897002, 202661006, 445945000], [4532008, 359613008, 396217007, 735464006, 396219005, 445130008, 89282006, 45959006, 12794006, 232232001], [767023003, 200155004, 726626004, 720534009, 720529005, 56089003, 769562006, 274639009, 17766007, 225020008], [424124008, 425323003, 424572001, 263691002, 228864003, 410794002, 725058003, 439408007, 105962006, 445494006], [2748008, 280408000, 54785003, 60051002, 17454002, 50800009, 113308007, 13334000, 73025004, 303912002]]
dihidrógeno fosfato de sodio monohidratado (sustancia)	713332006	sustancia	0	0	[733770001, 782150008, 768368002, 733771002, 766740007, 726716000, 10781003, 116123002, 768969002, 116124008]	0	1.0	2	1.0	[116680003, 738774007]	733770001	2	1.0	[116680003, 738774007]	733770001	[[116680003, 0], [738774007, 3]]	[[60471000, 10357007, 68356001, 5206007, 767403008, 55368008, 89197002, 7284008, 441193001, 993004], [10781003, 768368002, 782150008, 116124008, 726716000, 733771002, 768969002, 766740007, 733770001, 768971002]]	[[116680003, 0], [738774007, 3]]	[[60471000, 10357007, 68356001, 5206007, 767403008, 55368008, 89197002, 7284008, 441193001, 993004], [10781003, 768368002, 782150008, 116124008, 726716000, 733771002, 768969002, 766740007, 733770001, 768971002]]
displasia ósea letal tipo Holmgren (trastorno)	732249002	trastorno	0	0	[719400000, 389161008, 725099009, 778026007, 764460003, 717330004, 763885008, 719397009, 773303005, 782821004]	1	0.8	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	719400000	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	719400000	[[116680003, -1], [116676008, -1], [246454002, -1], [363698007, -1], [370135005, 0]]	[[13213009, 78485007, 360973009, 871669005, 110408007, 722206009, 68870007, 26409005, 59548005, 205045003], [49755003, 167911000, 124021000, 360973009, 8797009, 124049007, 116023004, 23661008, 110371003, 698774009], [360973009, 870197005, 410656007, 870213000, 261105007, 261111005, 261112003, 434554002, 261113008, 261107004], [17398003, 79561009, 720644001, 719544004, 720643007, 722769001, 38563006, 719543005, 44354003, 722770000], [308490002, 308489006, 29458008, 702640006, 415178003, 719982003, 311688009, 272515006, 609404002, 278923009]]	[[116680003, -1], [116676008, -1], [246454002, -1], [363698007, -1], [370135005, 0]]	[[13213009, 78485007, 360973009, 871669005, 110408007, 722206009, 68870007, 26409005, 59548005, 205045003], [49755003, 167911000, 124021000, 360973009, 8797009, 124049007, 116023004, 23661008, 110371003, 698774009], [360973009, 870197005, 410656007, 870213000, 261105007, 261111005, 261112003, 434554002, 261113008, 261107004], [17398003, 79561009, 720644001, 719544004, 720643007, 722769001, 38563006, 719543005, 44354003, 722770000], [308490002, 308489006, 29458008, 702640006, 415178003, 719982003, 311688009, 272515006, 609404002, 278923009]]
motilidad intestinal discordante (hallazgo)	43732005	hallazgo	1	1	[76629003, 102624003, 67015007, 88478000, 30878009, 49350005, 235823004, 56292007, 61095001, 102623009]	0	1.0	1	1.0	[116680003]	76629003	3	0.75	[116680003, 363714003, 363698007]	102624003	[[116680003, -1]]	[[52479005, 20937004, 106164003, 65065002, 15638008, 311588000, 74347003, 64106006, 43661002, 249871007]]	[[116680003, 0], [363714003, 0], [363698007, 0]]	[[386617003, 53619000, 86762007, 106079008, 268937004, 23738001, 312158001, 118238000, 128348002, 309514004], [76629003, 30878009, 67015007, 49350005, 88478000, 61095001, 187187002, 243649008, 235823004, 261093006], [86762007, 127868003, 5668004, 51289009, 118971007, 53619000, 23738001, 113257007, 128348002, 423940004]]
síndrome de enanismo osteocondrodisplásico, sordera y retinitis pigmentosa (trastorno)	722108000	trastorno	0	0	[724001005, 723452007, 723999009, 782914000, 57838006, 723621000, 733113002, 73119000, 719282008, 237611007]	1	0.8889	6	1.0	[116680003, 116676008, 246454002, 363714003, 363698007, 370135005]	724001005	6	1.0	[116680003, 116676008, 246454002, 363714003, 363698007, 370135005]	724001005	[[116680003, -1], [116676008, 0], [246454002, -1], [363714003, -1], [363698007, -1], [370135005, 4]]	[[5447007, 70454002, 420220000, 37925008, 50920009, 68689009, 278016005, 116859006, 261180004, 90739004], [4720007, 32926003, 37925008, 50920009, 90036004, 420220000, 47212006, 438377006, 312918002, 42449005], [32926003, 5447007, 420220000, 395740002, 421084007, 90739004, 15524008, 119271006, 11211003, 42449005], [32926003, 5447007, 420220000, 106256002, 116859006, 90739004, 36118008, 235659008, 11211003, 397635003], [304041004, 304043001, 387910009, 280121000, 119261009, 304042006, 43174007, 284000008, 387922007, 830051002], [415178003, 719982003, 308489006, 29458008, 308490002, 441862004, 609404002, 702640006, 472964009, 272515006]]	[[116680003, -1], [116676008, 0], [246454002, -1], [363714003, -1], [363698007, -1], [370135005, 4]]	[[5447007, 70454002, 420220000, 37925008, 50920009, 68689009, 278016005, 116859006, 261180004, 90739004], [4720007, 32926003, 37925008, 50920009, 90036004, 420220000, 47212006, 438377006, 312918002, 42449005], [32926003, 5447007, 420220000, 395740002, 421084007, 90739004, 15524008, 119271006, 11211003, 42449005], [32926003, 5447007, 420220000, 106256002, 116859006, 90739004, 36118008, 235659008, 11211003, 397635003], [304041004, 304043001, 387910009, 280121000, 119261009, 304042006, 43174007, 284000008, 387922007, 830051002], [415178003, 719982003, 308489006, 29458008, 308490002, 441862004, 609404002, 702640006, 472964009, 272515006]]
espécimen obtenido por aspiración transbronquial (espécimen)	446299006	espécimen	0	0	[119295008, 445447003, 16216171000119108, 447359002, 447357000, 447391001, 447392008, 447358005, 446972001, 16216251000119106]	0	1.0	2	1.0	[116680003, 118171006]	119295008	2	1.0	[116680003, 118171006]	119295008	[[116680003, -1], [118171006, 0]]	[[309173005, 16214331000119102, 122611008, 16221811000119106, 16215091000119102, 122610009, 309174004, 119391001, 309213006, 718684005], [14766002, 41360004, 432231006, 450347006, 287571005, 68052005, 28894006, 243685008, 89118008, 432140002]]	[[116680003, -1], [118171006, 0]]	[[309173005, 16214331000119102, 122611008, 16221811000119106, 16215091000119102, 122610009, 309174004, 119391001, 309213006, 718684005], [14766002, 41360004, 432231006, 450347006, 287571005, 68052005, 28894006, 243685008, 89118008, 432140002]]
reacción adversa a nafazolina (trastorno)	292487004	trastorno	0	0	[292490005, 292520001, 292514002, 292516000, 871572007, 292596001, 292865001, 292517009, 292603008, 871576005]	0	1.0	2	1.0	[116680003, 246075003]	292490005	2	1.0	[116680003, 246075003]	292490005	[[116680003, 0], [246075003, 0]]	[[292483000, 292491009, 789273007, 294024003, 871566007, 293985005, 294033001, 870376001, 293963004, 293962009], [372803000, 734561005, 57583000, 372841007, 417320000, 6232005, 429431002, 387158001, 783902002, 372547000]]	[[116680003, 0], [246075003, 0]]	[[292483000, 292491009, 789273007, 294024003, 871566007, 293985005, 294033001, 870376001, 293963004, 293962009], [372803000, 734561005, 57583000, 372841007, 417320000, 6232005, 429431002, 387158001, 783902002, 372547000]]
enfermedad por almacenamiento de glucógeno tipo II, de comienzo tardío (trastorno)	722343009	trastorno	0	0	[722302009, 274864009, 860860004, 66937008, 235908005, 717821004, 91954009, 715670004, 91955005, 52452006]	0	1.0	2	1.0	[246454002, 116680003]	722302009	2	1.0	[246454002, 116680003]	722302009	[[246454002, 9], [116680003, 0]]	[[260383002, 190641005, 80350001, 2366001, 788800008, 3640000, 440631005, 14817008, 442236004, 255399007], [274864009, 66937008, 722302009, 91954009, 860860004, 235908005, 91955005, 50954005, 91953003, 91956006]]	[[246454002, 9], [116680003, 0]]	[[260383002, 190641005, 80350001, 2366001, 788800008, 3640000, 440631005, 14817008, 442236004, 255399007], [274864009, 66937008, 722302009, 91954009, 860860004, 235908005, 91955005, 50954005, 91953003, 91956006]]
producto que contiene exactamente cafeína 15 miligramos, fosfato de codeína 30 miligramos y paracetamol 300 miligramos por cada comprimido de liberación convencional para administración oral (fármaco de uso clínico)	765364004	fármaco de uso clínico	0	0	[765361007, 377271004, 377261001, 377272006, 322341003, 407853009, 322365000, 322366004, 371220007, 322375002]	0	1.0	10	1.0	[732947008, 732944001, 411116001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765361007	10	1.0	[732947008, 732944001, 411116001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765361007	[[732947008, 1], [732944001, 0], [411116001, 0], [116680003, 0], [763032000, 1], [766952006, 3], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 732658001, 259030007, 421595009, 783076000, 326425002, 765687000, 321966008, 375195005], [725125005, 732658001, 259030007, 712568008, 377404008, 377271004, 255241008, 422889000, 346672000, 5304008], [421026006, 764780001, 421366001, 385085006, 764774009, 420692007, 385060002, 784575004, 421873001, 783749008], [778587006, 778588001, 778578002, 778579005, 784207007, 778591001, 778848002, 778365003, 778363005, 779006001], [385055001, 732936001, 732658001, 259030007, 421595009, 783076000, 326425002, 765687000, 321966008, 375195005], [732658001, 708709000, 261744008, 79605009, 129927000, 260331009, 258199000, 261930009, 259030007, 49955008], [258684004, 408169001, 418670008, 414718005, 258797006, 732658001, 258834009, 258796002, 258798001, 396163008], [732658001, 38112003, 262049008, 708708008, 261768000, 262052000, 260319007, 259030007, 697941000, 14209008], [261000, 412174005, 56227008, 126084009, 763289006, 82224005, 765333001, 96024002, 704652003, 703410009], [387517004, 732658001, 768718007, 412559002, 772932006, 398814004, 768484002, 768587007, 398663003, 765362000]]	[[732947008, 1], [732944001, 0], [411116001, 0], [116680003, 0], [763032000, 1], [766952006, 3], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 732658001, 259030007, 421595009, 783076000, 326425002, 765687000, 321966008, 375195005], [725125005, 732658001, 259030007, 712568008, 377404008, 377271004, 255241008, 422889000, 346672000, 5304008], [421026006, 764780001, 421366001, 385085006, 764774009, 420692007, 385060002, 784575004, 421873001, 783749008], [778587006, 778588001, 778578002, 778579005, 784207007, 778591001, 778848002, 778365003, 778363005, 779006001], [385055001, 732936001, 732658001, 259030007, 421595009, 783076000, 326425002, 765687000, 321966008, 375195005], [732658001, 708709000, 261744008, 79605009, 129927000, 260331009, 258199000, 261930009, 259030007, 49955008], [258684004, 408169001, 418670008, 414718005, 258797006, 732658001, 258834009, 258796002, 258798001, 396163008], [732658001, 38112003, 262049008, 708708008, 261768000, 262052000, 260319007, 259030007, 697941000, 14209008], [261000, 412174005, 56227008, 126084009, 763289006, 82224005, 765333001, 96024002, 704652003, 703410009], [387517004, 732658001, 768718007, 412559002, 772932006, 398814004, 768484002, 768587007, 398663003, 765362000]]
núcleo centromediano del tálamo [como un todo] (estructura corporal)	279162007	estructura corporal	0	0	[279150008, 422430000, 279151007, 279127002, 279115000, 369162005, 369163000, 279128007, 424901000, 422800004]	0	1.0	2	1.0	[116680003, 272741003]	279150008	2	1.0	[116680003, 272741003]	279150008	[[116680003, 0], [272741003, 0]]	[[279159009, 424395006, 362379009, 362375003, 362367009, 362372000, 279127002, 279150008, 422430000, 369163000], [182353008, 437882009, 384727002, 24614000, 709880000, 272424004, 16421008, 18345004, 415990002, 90522003]]	[[116680003, 0], [272741003, 0]]	[[279159009, 424395006, 362379009, 362375003, 362367009, 362372000, 279127002, 279150008, 422430000, 369163000], [182353008, 437882009, 384727002, 24614000, 709880000, 272424004, 16421008, 18345004, 415990002, 90522003]]
estado del niño en examen médico (hallazgo)	308555008	hallazgo	0	7	[308990009, 185048000, 185049008, 308989000, 310367004, 171392008, 171384004, 308597002, 308995004, 171420007]	0	1.0	1	1.0	[116680003]	308990009	2	1.0	[116680003, 363714003]	308597002	[[116680003, -1]]	[[308989000, 308981002, 185048000, 310367004, 185049008, 308991008, 308990009, 308995004, 308973003, 184923005]]	[[116680003, 0], [363714003, 0]]	[[243881001, 161018002, 185045002, 308402004, 410176002, 160876004, 308426002, 276099005, 199358001, 243831005], [719308008, 161018002, 171338009, 171341000, 171337004, 185045002, 365857001, 57187006, 373929005, 308990009]]
enfermedad granulomatosa crónica, tipo II (trastorno)	77330006	trastorno	0	0	[29272001, 82317007, 21527007, 26252007, 40197009, 76243000, 91954009, 64168005, 55652009, 212954004]	0	1.0	5	1.0	[116680003, 116676008, 246454002, 263502005, 370135005]	29272001	5	1.0	[116680003, 116676008, 246454002, 263502005, 370135005]	29272001	[[116680003, 0], [116676008, 0], [246454002, 0], [263502005, 0], [370135005, 0]]	[[387759001, 234997004, 232396003, 27624003, 177010002, 71943007, 76243000, 26252007, 235662006, 2365002], [409775006, 409774005, 409777003, 409776007, 6266001, 281371002, 50265006, 72724002, 723198002, 699861000], [255399007, 348971000119105, 45798009, 700257009, 26408002, 204118005, 31290005, 102283003, 698615007, 62344005], [90734009, 160900005, 255212004, 716771000, 238561006, 25649003, 288524001, 735644008, 82423001, 50188003], [769247005, 255386009, 702640006, 308490002, 609404002, 308489006, 415178003, 719982003, 131061007, 441862004]]	[[116680003, 0], [116676008, 0], [246454002, 0], [263502005, 0], [370135005, 0]]	[[387759001, 234997004, 232396003, 27624003, 177010002, 71943007, 76243000, 26252007, 235662006, 2365002], [409775006, 409774005, 409777003, 409776007, 6266001, 281371002, 50265006, 72724002, 723198002, 699861000], [255399007, 348971000119105, 45798009, 700257009, 26408002, 204118005, 31290005, 102283003, 698615007, 62344005], [90734009, 160900005, 255212004, 716771000, 238561006, 25649003, 288524001, 735644008, 82423001, 50188003], [769247005, 255386009, 702640006, 308490002, 609404002, 308489006, 415178003, 719982003, 131061007, 441862004]]
producto que contiene siponimod en forma farmacéutica para administración oral como único ingrediente (forma farmacéutica de producto medicinal)	787022004	forma farmacéutica de producto medicinal	0	0	[779266009, 830247005, 781280006, 778659009, 838476006, 780321004, 838495004, 779907008, 778466003, 788721003]	0	1.0	3	0.75	[411116001, 116680003, 766952006]	779266009	3	0.75	[411116001, 116680003, 766952006]	779266009	[[411116001, 0], [116680003, 0], [766952006, 0]]	[[385268001, 440131009, 772805002, 745991000, 772806001, 385287007, 740596000, 385292009, 385290001, 761845009], [787021006, 768212009, 764348000, 412014002, 768034002, 830246001, 781279008, 774184000, 838477002, 838494000], [38112003, 262052000, 262049008, 261768000, 708708008, 697941000, 264614004, 697940004, 82609006, 264615003]]	[[411116001, 0], [116680003, 0], [766952006, 0]]	[[385268001, 440131009, 772805002, 745991000, 772806001, 385287007, 740596000, 385292009, 385290001, 761845009], [787021006, 768212009, 764348000, 412014002, 768034002, 830246001, 781279008, 774184000, 838477002, 838494000], [38112003, 262052000, 262049008, 261768000, 708708008, 697941000, 264614004, 697940004, 82609006, 264615003]]
