Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
stent para arteria coronaria liberador de medicación, bioabsorbible, cubierto con polímero (objeto físico)	701553003	objeto físico	0	0	[700515002, 726659001, 700517005, 701548008, 701709006, 705637003, 468674001, 721112008, 469161002, 131551000119109]	0	1.0	3	1.0	[840562008, 836358009, 116680003]	700515002	3	1.0	[840562008, 836358009, 116680003]	700515002	[[840562008, -1], [836358009, -1], [116680003, -1]]	[[714070006, 700779000, 733712001, 701217004, 701132002, 701176009, 720508001, 716783003, 462921001, 462220007], [461424004, 473450006, 463853003, 461425003, 700517005, 721112008, 131601000119106, 39724006, 359601003, 700515002], [705633004, 700590008, 702073000, 726659001, 701348009, 717296006, 713944001, 701609002, 700779000, 716783003]]	[[840562008, -1], [836358009, -1], [116680003, -1]]	[[714070006, 700779000, 733712001, 701217004, 701132002, 701176009, 720508001, 716783003, 462921001, 462220007], [461424004, 473450006, 463853003, 461425003, 700517005, 721112008, 131601000119106, 39724006, 359601003, 700515002], [705633004, 700590008, 702073000, 726659001, 701348009, 717296006, 713944001, 701609002, 700779000, 716783003]]
síndrome de Sandifer (trastorno)	230314007	trastorno	0	3	[427698009, 32123005, 309776008, 14785004, 277850002, 230264003, 403595006, 278098005, 275850001, 24956004]	1	0.6667000000000001	1	1.0	[116680003]	427698009	2	1.0	[116680003, 363698007]	14785004	[[116680003, -1]]	[[212966005, 212970002, 70079009, 111735006, 6806005, 363620006, 212986009, 95864008, 242937003, 212889001]]	[[116680003, -1], [363698007, -1]]	[[45030009, 246789004, 118941004, 34406007, 127346000, 415238003, 85418005, 420443006, 246780000, 60984000], [49549006, 423940004, 63303001, 113257007, 721985003, 721984004, 123847000, 21514008, 86762007, 91159003]]
osteítis confluyente del peñasco (trastorno)	53116008	trastorno	0	0	[55413008, 43270005, 39797006, 111254007, 2089002, 109318002, 109312001, 714985003, 203167003, 109306006]	1	0.75	3	1.0	[116676008, 116680003, 363698007]	55413008	3	1.0	[116676008, 116680003, 363698007]	55413008	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[43846000, 718096004, 95426000, 45318008, 24700007, 86044005, 107671003, 235899008, 816984002, 192929006], [274144001, 28783002, 359664009, 128241005, 9350004, 236552002, 360517009, 24526004, 237037006, 198180000], [3138006, 272673000, 272718006, 84167007, 89546000, 272710004, 83936004, 312763008, 422057008, 85710004]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[43846000, 718096004, 95426000, 45318008, 24700007, 86044005, 107671003, 235899008, 816984002, 192929006], [274144001, 28783002, 359664009, 128241005, 9350004, 236552002, 360517009, 24526004, 237037006, 198180000], [3138006, 272673000, 272718006, 84167007, 89546000, 272710004, 83936004, 312763008, 422057008, 85710004]]
displasia renal debida a exposición fetal a inhibidor de enzima convertidora de angiotensina (trastorno)	710571007	trastorno	2	2	[710570008, 609550002, 422593004, 710568004, 427195008, 441195008, 403607004, 407564000, 713842001, 293500009]	0	1.0	1	0.2	[116680003]	710570008	3	0.5	[116680003, 363698007, 246075003]	422593004	[[116680003, -1]]	[[724612006, 711456004, 707296001, 781699006, 704242009, 298941000119101, 308821000119109, 298951000119104, 127991000119101, 308791000119101]]	[[116680003, -1], [363698007, -1], [246075003, -1]]	[[724612006, 112421000119102, 707296001, 371019009, 704242009, 767658000, 127991000119101, 722096006, 472325000, 405570007], [868205001, 274143007, 711456004, 781699006, 766717008, 840334000, 104051000119105, 765776001, 765775002, 712504007], [372733002, 418510009, 710570008, 710568004, 372816000, 866173006, 782584000, 415514001, 373242001, 413575009]]
distonía mitocondrial heredada de la madre (trastorno)	717054001	trastorno	0	0	[724173009, 717052002, 771478008, 195030007, 720951008, 732951005, 733599009, 725464001, 718214007, 717812000]	0	1.0	2	0.5	[116680003, 363698007]	724173009	2	0.5	[116680003, 363698007]	724173009	[[116680003, -1], [363698007, -1]]	[[60700002, 15188001, 85571008, 44057004, 277663005, 225028001, 232331006, 428887009, 47078008, 69744008], [312239001, 67185001, 74281007, 308764001, 39509000, 73312000, 16421008, 18345004, 36368009, 90522003]]	[[116680003, -1], [363698007, -1]]	[[60700002, 15188001, 85571008, 44057004, 277663005, 225028001, 232331006, 428887009, 47078008, 69744008], [312239001, 67185001, 74281007, 308764001, 39509000, 73312000, 16421008, 18345004, 36368009, 90522003]]
instilación de gotas midriáticas en el ojo (procedimiento)	424986007	procedimiento	1	1	[372468001, 225698005, 277264005, 413747009, 33810006, 232172001, 403521006, 2070002, 424169002, 765164007]	1	0.8571	1	1.0	[116680003]	372468001	4	1.0	[116680003, 260686004, 363701004, 405814001]	225698005	[[116680003, 3]]	[[277264005, 385125006, 232172001, 225698005, 385163003, 420636007, 385124005, 385136004, 761900009, 385138003]]	[[116680003, -1], [260686004, 7], [363701004, -1], [405814001, 0]]	[[33810006, 2070002, 246681007, 372468001, 118897002, 424169002, 41652007, 408759004, 284075002, 118913003], [287705000, 84735002, 33810006, 118897002, 80671000, 18542002, 118913003, 129334007, 71095002, 410465005], [445138001, 449812006, 18629005, 269696000, 433215005, 438833006, 386353009, 386355002, 431695009, 406188003], [81745001, 74776002, 25277000, 18944008, 36840001, 8966001, 11287007, 22936001, 786069002, 28153001]]
atrofia vellosa (hallazgo)	275403002	hallazgo	1	1	[79983002, 275405009, 125385006, 25063008, 420535003, 18189008, 13331008, 24244006, 67627006, 59266004]	0	1.0	1	1.0	[116680003]	79983002	2	1.0	[116680003, 363714003]	275405009	[[116680003, -1]]	[[13331008, 125385006, 79983002, 275405009, 25063008, 18189008, 420535003, 24244006, 67627006, 1996000]]	[[116680003, 0], [363714003, 0]]	[[72724002, 723198002, 409774005, 409775006, 127582006, 409776007, 409777003, 708530007, 417373000, 82461003], [386053000, 417602003, 394831002, 427206005, 310813001, 273588007, 312384001, 311803000, 182770003, 398272001]]
temblor estático (hallazgo)	56610005	hallazgo	0	0	[430690005, 52887000, 350561000119109, 308909003, 36730005, 302004004, 427451007, 8972001, 66880003, 42800007]	0	1.0	2	1.0	[116680003, 363714003]	430690005	2	1.0	[116680003, 363714003]	430690005	[[116680003, 7], [363714003, 9]]	[[52887000, 350561000119109, 302004004, 36730005, 427451007, 8972001, 66880003, 26079004, 257390007, 308909003], [54880002, 276123004, 276114002, 298047008, 276113008, 276117009, 417635008, 58593005, 56219004, 255324009]]	[[116680003, 7], [363714003, 9]]	[[52887000, 350561000119109, 302004004, 36730005, 427451007, 8972001, 66880003, 26079004, 257390007, 308909003], [54880002, 276123004, 276114002, 298047008, 276113008, 276117009, 417635008, 58593005, 56219004, 255324009]]
desfibrilación ventricular externa (procedimiento)	426220008	procedimiento	0	0	[419038004, 251180001, 8997002, 195060002, 196437005, 11157007, 6624005, 398220006, 59272004, 431414003]	0	1.0	2	1.0	[116680003, 363704007]	419038004	2	1.0	[116680003, 363704007]	419038004	[[116680003, -1], [363704007, -1]]	[[232957001, 468074000, 467873007, 233174007, 233184008, 428909008, 38208004, 398220006, 233179002, 233175008], [80891009, 23538004, 87878005, 53085002, 7872004, 20575005, 17401000, 21814001, 79561009, 13383001]]	[[116680003, -1], [363704007, -1]]	[[232957001, 468074000, 467873007, 233174007, 233184008, 428909008, 38208004, 398220006, 233179002, 233175008], [80891009, 23538004, 87878005, 53085002, 7872004, 20575005, 17401000, 21814001, 79561009, 13383001]]
osteotomía de Chiari para corrección de deformidad congénita de cadera (procedimiento)	180112002	procedimiento	0	0	[180111009, 180113007, 180108008, 180109000, 180102009, 180150008, 265753006, 180110005, 265745003, 265747006]	0	1.0	5	0.8333	[116680003, 363700003, 405814001, 260686004, 363702006]	180111009	5	0.8333	[116680003, 363700003, 405814001, 260686004, 363702006]	180111009	[[116680003, 0], [363700003, 0], [405814001, 0], [260686004, 0], [363702006, 0]]	[[52050007, 180110005, 448570005, 30763005, 10841000, 38641008, 447758007, 448405003, 172797001, 239308005], [21390004, 278923009, 229623002, 229747003, 238715009, 609225004, 311688009, 840426005, 229701006, 722868004], [24136001, 362907004, 362908009, 41987009, 72525003, 49076000, 298215007, 29836001, 305002009, 428097001], [299713009, 298053008, 360060007, 257897002, 281698007, 303996000, 367558000, 129410003, 277763000, 360082000], [276654001, 715644000, 400038003, 68539005, 253184003, 88035001, 78044008, 57451009, 400159008, 1150009]]	[[116680003, 0], [363700003, 0], [405814001, 0], [260686004, 0], [363702006, 0]]	[[52050007, 180110005, 448570005, 30763005, 10841000, 38641008, 447758007, 448405003, 172797001, 239308005], [21390004, 278923009, 229623002, 229747003, 238715009, 609225004, 311688009, 840426005, 229701006, 722868004], [24136001, 362907004, 362908009, 41987009, 72525003, 49076000, 298215007, 29836001, 305002009, 428097001], [299713009, 298053008, 360060007, 257897002, 281698007, 303996000, 367558000, 129410003, 277763000, 360082000], [276654001, 715644000, 400038003, 68539005, 253184003, 88035001, 78044008, 57451009, 400159008, 1150009]]
intubación ventriculocisternal (procedimiento)	68683005	procedimiento	0	0	[232674004, 232679009, 304341005, 52765003, 232687005, 398196000, 398024006, 265560003, 449326009, 706013009]	0	1.0	4	1.0	[363699004, 116680003, 260686004, 405814001]	232674004	4	1.0	[363699004, 116680003, 260686004, 405814001]	232674004	[[363699004, -1], [116680003, -1], [260686004, 0], [405814001, -1]]	[[26412008, 309802003, 420977008, 309801005, 704923004, 725095003, 309803008, 870581009, 465705005, 463327000], [112798008, 429161001, 232683009, 28489004, 231632006, 9260006, 87124007, 429705000, 736158002, 725095003], [129339002, 277763000, 281698007, 298053008, 288468001, 256644001, 303996000, 367558000, 129410003, 360084004], [44567001, 788617003, 64292007, 159530000, 28700002, 261180004, 465860007, 955009, 466083001, 76280006]]	[[363699004, -1], [116680003, -1], [260686004, 0], [405814001, -1]]	[[26412008, 309802003, 420977008, 309801005, 704923004, 725095003, 309803008, 870581009, 465705005, 463327000], [112798008, 429161001, 232683009, 28489004, 231632006, 9260006, 87124007, 429705000, 736158002, 725095003], [129339002, 277763000, 281698007, 298053008, 288468001, 256644001, 303996000, 367558000, 129410003, 360084004], [44567001, 788617003, 64292007, 159530000, 28700002, 261180004, 465860007, 955009, 466083001, 76280006]]
ciclooxigenasa 1 (sustancia)	124218005	sustancia	0	0	[130650005, 124217000, 708708008, 781024009, 773258006, 697941000, 96002002, 782295005, 697940004, 262052000]	0	1.0	2	1.0	[116680003, 726542003]	130650005	2	1.0	[116680003, 726542003]	130650005	[[116680003, -1], [726542003, -1]]	[[74628008, 39552000, 427117001, 68101005, 130202003, 130132002, 372627001, 419278002, 24686008, 21533003], [736204002, 130777007, 130534008, 24945004, 24037007, 66202004, 130545006, 2050008, 130205001, 39313006]]	[[116680003, -1], [726542003, -1]]	[[74628008, 39552000, 427117001, 68101005, 130202003, 130132002, 372627001, 419278002, 24686008, 21533003], [736204002, 130777007, 130534008, 24945004, 24037007, 66202004, 130545006, 2050008, 130205001, 39313006]]
enucleación de próstata transuretral con láser de tulio (procedimiento)	699077003	procedimiento	0	0	[699075006, 446445003, 118162002, 427985002, 176288003, 22241004, 118161009, 427661008, 446895006, 447309006]	0	1.0	5	0.8333	[116680003, 424876005, 405813007, 260686004, 425391005]	699075006	5	0.8333	[116680003, 424876005, 405813007, 260686004, 425391005]	699075006	[[116680003, -1], [424876005, 0], [405813007, 0], [260686004, 0], [425391005, 0]]	[[446445003, 427985002, 314202001, 699075006, 446588008, 173019002, 447985005, 446547008, 427680005, 174192002], [57257006, 56646001, 261077002, 373312002, 45741002, 278742000, 261448005, 260633002, 260635009, 431813001], [41216001, 819982004, 71553001, 279689003, 28584006, 21740000, 60405008, 18345004, 73312000, 280700008], [129304002, 410757006, 129345005, 129318009, 367558000, 257890000, 256644001, 277763000, 129410003, 303996000], [37270008, 257217006, 705529003, 705509004, 705295001, 312035001, 466137005, 469496006, 465082001, 466037007]]	[[116680003, -1], [424876005, 0], [405813007, 0], [260686004, 0], [425391005, 0]]	[[446445003, 427985002, 314202001, 699075006, 446588008, 173019002, 447985005, 446547008, 427680005, 174192002], [57257006, 56646001, 261077002, 373312002, 45741002, 278742000, 261448005, 260633002, 260635009, 431813001], [41216001, 819982004, 71553001, 279689003, 28584006, 21740000, 60405008, 18345004, 73312000, 280700008], [129304002, 410757006, 129345005, 129318009, 367558000, 257890000, 256644001, 277763000, 129410003, 303996000], [37270008, 257217006, 705529003, 705509004, 705295001, 312035001, 466137005, 469496006, 465082001, 466037007]]
quiste de implantación en el cuerpo ciliar (trastorno)	111511003	trastorno	0	0	[85366002, 29668007, 231963007, 28946006, 48671003, 295001, 59412005, 53866004, 118901008, 336811000119105]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	85366002	3	1.0	[116676008, 116680003, 363698007]	85366002	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[230793002, 231822002, 204920009, 21925006, 699428004, 86221000119109, 608943001, 717706003, 4749004, 703077007], [68575007, 193501009, 15366008, 247047007, 29534007, 312771007, 76682005, 56125009, 10415000, 302174000], [29534007, 15366008, 758632000, 758631007, 10415000, 12437000, 247047007, 372173003, 59061000, 39803005]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[230793002, 231822002, 204920009, 21925006, 699428004, 86221000119109, 608943001, 717706003, 4749004, 703077007], [68575007, 193501009, 15366008, 247047007, 29534007, 312771007, 76682005, 56125009, 10415000, 302174000], [29534007, 15366008, 758632000, 758631007, 10415000, 12437000, 247047007, 372173003, 59061000, 39803005]]
evacuación percutánea de absceso de herida (procedimiento)	241024000	procedimiento	0	0	[241022001, 241023006, 238382001, 116208002, 275236004, 15997003, 447025005, 12243361000119104, 442958007, 446816008]	0	1.0	4	1.0	[260507000, 363700003, 116680003, 260686004]	241022001	4	1.0	[260507000, 363700003, 116680003, 260686004]	241022001	[[260507000, 0], [363700003, -1], [116680003, -1], [260686004, 0]]	[[103388001, 724418003, 255556003, 715998004, 260634008, 260556004, 260638006, 260527004, 255555004, 431240007], [44132006, 128477000, 37771006, 235994004, 109631003, 445323009, 197177004, 313352002, 63064000, 198107000], [230989001, 72249004, 314590000, 118441006, 313352002, 176388000, 238267009, 235335007, 84233008, 230812000], [129292007, 129289008, 288468001, 129301005, 360038009, 360222005, 367558000, 129399000, 129396007, 257935006]]	[[260507000, 0], [363700003, -1], [116680003, -1], [260686004, 0]]	[[103388001, 724418003, 255556003, 715998004, 260634008, 260556004, 260638006, 260527004, 255555004, 431240007], [44132006, 128477000, 37771006, 235994004, 109631003, 445323009, 197177004, 313352002, 63064000, 198107000], [230989001, 72249004, 314590000, 118441006, 313352002, 176388000, 238267009, 235335007, 84233008, 230812000], [129292007, 129289008, 288468001, 129301005, 360038009, 360222005, 367558000, 129399000, 129396007, 257935006]]
infestación parasitaria de la piel (trastorno)	33042004	trastorno	0	0	[238450000, 240877000, 56733003, 193922006, 870302000, 866107008, 48216006, 240880004, 238426002, 870298008]	0	1.0	3	0.75	[116680003, 370135005, 363698007]	238450000	3	0.75	[116680003, 370135005, 363698007]	238450000	[[116680003, -1], [370135005, 0], [363698007, 0]]	[[239782006, 95896000, 111910009, 721247009, 105629000, 11817007, 41116009, 85845004, 28456004, 86133004], [442614005, 61080003, 24679000, 205774003, 311997006, 415178003, 719982003, 441862004, 311526004, 308489006], [39937001, 280418005, 23547007, 360598000, 24483006, 60496002, 40207008, 66643007, 26803003, 82654007]]	[[116680003, -1], [370135005, 0], [363698007, 0]]	[[239782006, 95896000, 111910009, 721247009, 105629000, 11817007, 41116009, 85845004, 28456004, 86133004], [442614005, 61080003, 24679000, 205774003, 311997006, 415178003, 719982003, 441862004, 311526004, 308489006], [39937001, 280418005, 23547007, 360598000, 24483006, 60496002, 40207008, 66643007, 26803003, 82654007]]
cuerpo extraño penetrante removido de ojo con imán (situación)	287234007	situación	1	1	[445024005, 281853004, 287238005, 287231004, 445023004, 66134002, 67546003, 50737005, 20647004, 78290008]	0	1.0	1	0.2	[116680003]	445024005	4	1.0	[408731000, 116680003, 408730004, 408732007]	281853004	[[116680003, -1]]	[[363691001, 362961001, 309637002, 128927009, 127789004, 363076002, 362958002, 410533009, 243798005, 127330008]]	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 9]]	[[410512000, 410585006, 410584005, 410588008, 410587003, 103333000, 410511007, 251865005, 410586007, 160245001], [443938003, 164719002, 408403008, 243886006, 370898007, 408405001, 401231009, 401230005, 725263009, 117981000119109], [86011000119108, 445024005, 1413003, 89788006, 75199002, 2968008, 90997007, 79093007, 287238005, 70969005], [276091008, 57646009, 444147003, 444279003, 444280000, 307776004, 444199001, 444191003, 444055008, 410604004]]
operación endoscópica terapéutica en cartílago articular (procedimiento)	450662001	procedimiento	0	0	[450660009, 450661008, 450568008, 179861004, 427246004, 179860003, 172964007, 239464009, 737091001, 239527000]	0	1.0	5	1.0	[116680003, 363704007, 260686004, 425391005, 363703001]	450660009	5	1.0	[116680003, 363704007, 260686004, 425391005, 363703001]	450660009	[[116680003, 2], [363704007, 1], [260686004, 0], [425391005, 8], [363703001, 0]]	[[373350008, 112698002, 371053008, 238340000, 57168000, 48457002, 28181007, 118668002, 281811000, 71882008], [240139008, 41052006, 312562000, 53417006, 305050008, 128464009, 305055003, 240138000, 279509007, 305052000], [129284003, 788288006, 449864000, 129306000, 360051004, 830058008, 425362007, 410814006, 424832003, 410756002], [279509007, 467877008, 179863001, 787578006, 39298000, 49861007, 450568008, 295723007, 37270008, 373350008], [262202000, 386475005, 789640009, 773871002, 773876007, 159018002, 773862006, 870408002, 773873004, 773860003]]	[[116680003, 2], [363704007, 1], [260686004, 0], [425391005, 8], [363703001, 0]]	[[373350008, 112698002, 371053008, 238340000, 57168000, 48457002, 28181007, 118668002, 281811000, 71882008], [240139008, 41052006, 312562000, 53417006, 305050008, 128464009, 305055003, 240138000, 279509007, 305052000], [129284003, 788288006, 449864000, 129306000, 360051004, 830058008, 425362007, 410814006, 424832003, 410756002], [279509007, 467877008, 179863001, 787578006, 39298000, 49861007, 450568008, 295723007, 37270008, 373350008], [262202000, 386475005, 789640009, 773871002, 773876007, 159018002, 773862006, 870408002, 773873004, 773860003]]
calcificación lineal difusa de la pulpa (trastorno)	698073006	trastorno	0	0	[724002003, 403395007, 238945000, 266417001, 125374009, 40800004, 234160008, 129761009, 129762002, 403572002]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	724002003	3	1.0	[116676008, 116680003, 363698007]	724002003	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[227637003, 16157006, 86988001, 721963009, 438236005, 69555005, 438040006, 430900003, 392135008, 438007002], [227637003, 86988001, 721963009, 421533004, 284736004, 421011009, 420899001, 438236005, 438040006, 430900003], [227637003, 86988001, 182353008, 721963009, 16157006, 284736004, 392135008, 421011009, 420899001, 77317005]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[227637003, 16157006, 86988001, 721963009, 438236005, 69555005, 438040006, 430900003, 392135008, 438007002], [227637003, 86988001, 721963009, 421533004, 284736004, 421011009, 420899001, 438236005, 438040006, 430900003], [227637003, 86988001, 182353008, 721963009, 16157006, 284736004, 392135008, 421011009, 420899001, 77317005]]
adenocarcinoma primario de lesión superpuesta de esófago (trastorno)	721624000	trastorno	0	0	[721621008, 721642005, 723879002, 721606002, 721669006, 724468006, 721605003, 721562005, 721625004, 721622001]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	721621008	3	1.0	[116676008, 116680003, 363698007]	721621008	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[252988009, 285645000, 703650004, 42194009, 2221008, 31131002, 128643000, 18105004, 722718001, 409744002], [109835005, 371984007, 109838007, 109836006, 92091003, 94286009, 721626003, 372017008, 187723009, 187809000], [32849002, 266434009, 20816008, 463920007, 414134003, 206034008, 40890009, 303684009, 30873000, 55977007]]	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[252988009, 285645000, 703650004, 42194009, 2221008, 31131002, 128643000, 18105004, 722718001, 409744002], [109835005, 371984007, 109838007, 109836006, 92091003, 94286009, 721626003, 372017008, 187723009, 187809000], [32849002, 266434009, 20816008, 463920007, 414134003, 206034008, 40890009, 303684009, 30873000, 55977007]]
producto que contiene exactamente sulfato de cloroquina 13,6 miligramos/1 mililitro de solución de liberación convencional para administración oral (fármaco de uso clínico)	769292003	fármaco de uso clínico	0	0	[769304008, 785166003, 322440003, 785171005, 374683004, 766490007, 370322009, 785001009, 769291005, 785170006]	0	1.0	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	769304008	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	769304008	[[411116001, 0], [116680003, 0], [766952006, 3], [733724008, -1], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 3], [732943007, 0]]	[[385023001, 763820000, 385028005, 733000006, 385062005, 421701006, 281798001, 260548002, 738956005, 422060001], [778729005, 779712002, 778670002, 779414002, 778406001, 780638008, 779431009, 778291000, 779258000, 779924002], [373468005, 399463004, 424757003, 38112003, 247106007, 61922005, 46627006, 102748003, 271587009, 15685881000119109], [373468005, 250111002, 721291009, 399463004, 105120000, 373497008, 15676041000119107, 65023008, 80698001, 15685881000119109], [258684004, 408169001, 414718005, 418670008, 258798001, 258682000, 258797006, 373468005, 396163008, 1941000175103], [258773002, 419346007, 426229009, 417932008, 418948007, 258811000, 419805009, 258808001, 418081005, 258952008], [395937005, 47857006, 703114007, 290023002, 412311003, 708563000, 31799007, 82230005, 30302001, 108696002], [373468005, 399463004, 424757003, 38112003, 247106007, 61922005, 46627006, 102748003, 271587009, 15685881000119109], [395937005, 47857006, 703114007, 290023002, 412311003, 708563000, 31799007, 82230005, 30302001, 108696002]]	[[411116001, 0], [116680003, 0], [766952006, 3], [733724008, -1], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 3], [732943007, 0]]	[[385023001, 763820000, 385028005, 733000006, 385062005, 421701006, 281798001, 260548002, 738956005, 422060001], [778729005, 779712002, 778670002, 779414002, 778406001, 780638008, 779431009, 778291000, 779258000, 779924002], [373468005, 399463004, 424757003, 38112003, 247106007, 61922005, 46627006, 102748003, 271587009, 15685881000119109], [373468005, 250111002, 721291009, 399463004, 105120000, 373497008, 15676041000119107, 65023008, 80698001, 15685881000119109], [258684004, 408169001, 414718005, 418670008, 258798001, 258682000, 258797006, 373468005, 396163008, 1941000175103], [258773002, 419346007, 426229009, 417932008, 418948007, 258811000, 419805009, 258808001, 418081005, 258952008], [395937005, 47857006, 703114007, 290023002, 412311003, 708563000, 31799007, 82230005, 30302001, 108696002], [373468005, 399463004, 424757003, 38112003, 247106007, 61922005, 46627006, 102748003, 271587009, 15685881000119109], [395937005, 47857006, 703114007, 290023002, 412311003, 708563000, 31799007, 82230005, 30302001, 108696002]]
estructura de nervio espinal C4 propiamente dicho (estructura corporal)	788640004	estructura corporal	0	0	[788678002, 788680008, 788679005, 788676003, 788696006, 788702006, 788691001, 788697002, 788684004, 788694009]	0	1.0	2	1.0	[116680003, 272741003]	788678002	2	1.0	[116680003, 272741003]	788678002	[[116680003, 0], [272741003, 0]]	[[788605000, 788673006, 788687006, 788689009, 788688001, 788701004, 788699004, 788698007, 788700003, 788694009], [182353008, 437882009, 709880000, 384727002, 24614000, 279210001, 362358009, 279212009, 279180003, 279205000]]	[[116680003, 0], [272741003, 0]]	[[788605000, 788673006, 788687006, 788689009, 788688001, 788701004, 788699004, 788698007, 788700003, 788694009], [182353008, 437882009, 709880000, 384727002, 24614000, 279210001, 362358009, 279212009, 279180003, 279205000]]
medición de anticuerpo inmunoglobulina G citoplasmático antineutrófilo inmunofluorescente en suero (procedimiento)	413058006	procedimiento	0	0	[412836000, 412821003, 394986000, 412840009, 412832003, 412838004, 412822005, 397581006, 394975002, 395191009]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	412836000	4	1.0	[116686009, 246093002, 116680003, 260686004]	412836000	[[116686009, 1], [246093002, -1], [116680003, -1], [260686004, 2]]	[[258590006, 119364003, 720270006, 391316000, 442529004, 395221009, 441578006, 388795006, 388758006, 392452003], [56410003, 45530001, 120797008, 259748006, 259942004, 116900004, 23318004, 121136004, 20807009, 404247005], [117890002, 117936009, 117906000, 117263002, 117903008, 117940000, 117902003, 443252008, 118092009, 28915007], [443252008, 445434008, 129266000, 117890002, 117894006, 443337003, 121926006, 440353004, 117961007, 117927005]]	[[116686009, 1], [246093002, -1], [116680003, -1], [260686004, 2]]	[[258590006, 119364003, 720270006, 391316000, 442529004, 395221009, 441578006, 388795006, 388758006, 392452003], [56410003, 45530001, 120797008, 259748006, 259942004, 116900004, 23318004, 121136004, 20807009, 404247005], [117890002, 117936009, 117906000, 117263002, 117903008, 117940000, 117902003, 443252008, 118092009, 28915007], [443252008, 445434008, 129266000, 117890002, 117894006, 443337003, 121926006, 440353004, 117961007, 117927005]]
medición de adenosina difosfato (procedimiento)	104472005	procedimiento	0	0	[104473000, 104474006, 104471003, 52485003, 121819005, 104469003, 4540002, 104716003, 49745002, 29754006]	0	1.0	3	1.0	[246093002, 116680003, 260686004]	104473000	3	1.0	[246093002, 116680003, 260686004]	104473000	[[246093002, -1], [116680003, -1], [260686004, 0]]	[[29763008, 39022002, 77998007, 15495003, 15658009, 54579007, 45996002, 54911009, 36413009, 68593008], [122444009, 414630008, 269856004, 40743001, 259330000, 90668006, 734543001, 105119006, 121457004, 259486001], [129266000, 256644001, 257890000, 367558000, 129318009, 257935006, 277763000, 360038009, 129410003, 129372002]]	[[246093002, -1], [116680003, -1], [260686004, 0]]	[[29763008, 39022002, 77998007, 15495003, 15658009, 54579007, 45996002, 54911009, 36413009, 68593008], [122444009, 414630008, 269856004, 40743001, 259330000, 90668006, 734543001, 105119006, 121457004, 259486001], [129266000, 256644001, 257890000, 367558000, 129318009, 257935006, 277763000, 360038009, 129410003, 129372002]]
resección de injerto vascular infectado de miembro (procedimiento)	443882006	procedimiento	0	0	[443944004, 443945003, 449180008, 448889000, 16518009, 11445008, 12617007, 20116006, 448445007, 405349002]	0	1.0	5	1.0	[116680003, 363700003, 405813007, 260686004, 363702006]	443944004	5	1.0	[116680003, 363700003, 405813007, 260686004, 363702006]	443944004	[[116680003, -1], [363700003, 3], [405813007, -1], [260686004, 1], [363702006, 0]]	[[410771003, 108242008, 108243003, 107884009, 24841007, 108259003, 108230003, 370927008, 299210006, 89819002], [449180008, 405371007, 306812009, 312288001, 405370008, 306813004, 448889000, 405353000, 405349002, 234195006], [281238003, 281237008, 724018009, 724017004, 724020007, 724019001, 449304008, 448445007, 281231009, 405371007], [410757006, 129304002, 129345005, 261519002, 442837002, 129308004, 129305001, 257747009, 257897002, 257791009], [234195006, 213126000, 275273001, 239187005, 449180008, 405371007, 405370008, 280973003, 314553001, 405349002]]	[[116680003, -1], [363700003, 3], [405813007, -1], [260686004, 1], [363702006, 0]]	[[410771003, 108242008, 108243003, 107884009, 24841007, 108259003, 108230003, 370927008, 299210006, 89819002], [449180008, 405371007, 306812009, 312288001, 405370008, 306813004, 448889000, 405353000, 405349002, 234195006], [281238003, 281237008, 724018009, 724017004, 724020007, 724019001, 449304008, 448445007, 281231009, 405371007], [410757006, 129304002, 129345005, 261519002, 442837002, 129308004, 129305001, 257747009, 257897002, 257791009], [234195006, 213126000, 275273001, 239187005, 449180008, 405371007, 405370008, 280973003, 314553001, 405349002]]
